,flop,board_type,0b,1b,2b,profit
0,"[12, 8, 6]",monotone,1,1,1,0.616579383319038
1,"[12, 8, 6]",monotone,2,2,2,1.4218728033662087
2,"[12, 8, 6]",monotone,3,2,2,1.7145236227058311
3,"[12, 8, 6]",monotone,4,3,2,2.567375065737564
4,"[12, 8, 6]",monotone,8,6,4,3.1114295161449395
5,"[12, 8, 6]",monotone,15,10,7,4.331653056389362
6,"[12, 8, 6]",monotone,16,11,8,4.869002844210977
