,flop,board_type,0b,1b,2b,profit
0,"[14, 14, 12]",rainbow,1,1,1,-1.9093515683706985
1,"[14, 14, 12]",rainbow,2,2,2,-0.9130674031334842
2,"[14, 14, 12]",rainbow,3,2,2,-0.6228258563514095
3,"[14, 14, 12]",rainbow,4,3,2,1.1855657102080763
4,"[14, 14, 12]",rainbow,8,6,4,2.1113605801947077
5,"[14, 14, 12]",rainbow,10,7,5,4.148215085210477
6,"[14, 14, 12]",rainbow,15,10,7,5.451780006539148
7,"[14, 14, 12]",rainbow,16,11,8,5.547846058437544
