,flop,board_type,0b,1b,2b,profit
0,"[12, 9, 7]",two-tone,1,1,1,1.3665178584905657
1,"[12, 9, 7]",two-tone,2,2,2,1.498174049685534
2,"[12, 9, 7]",two-tone,3,2,2,1.6219019874213836
3,"[12, 9, 7]",two-tone,4,3,2,1.774145810062893
4,"[12, 9, 7]",two-tone,8,6,4,2.0674891879454926
5,"[12, 9, 7]",two-tone,10,7,5,2.0935513820754714
6,"[12, 9, 7]",two-tone,15,10,7,2.7642969121593284
7,"[12, 9, 7]",two-tone,16,11,8,2.7652191445492655
