,,,,,,,,,,,,,,,48 BB Call vs CO,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,K,Q,J,T,9,8,7,6,5,4,3,2,,,K,Q,J,T,9,8,7,6,5,4,3,2,,,Q,J,T,9,8,7,6,5,4,3,2
A,,8,8,8,4,16,8,8,16,16,15,15,15,,K,,10,8,8,8,8,8,10,10,15,15,15,,Q,,10,10,2,3,8,10,10,15,10,10,,
K,,8,1,1,2,2,2,2,2,2,2,2,2,,Q,,8,1,1,2,2,2,2,2,2,2,2,,J,,8,1,1,2,2,2,2,2,2,2,,
Q,,,8,1,1,2,2,2,2,2,2,2,2,,J,,,8,1,1,2,2,2,2,2,2,2,,T,,,8,1,1,2,2,2,2,2,2,,
J,,,,8,1,1,2,2,2,1,1,2,1,,T,,,,8,1,2,2,2,2,2,2,2,,9,,,,2,1,1,1,2,2,2,2,,
T,,,,,8,1,1,2,2,1,2,1,1,,9,,,,,1,1,1,1,1,1,1,2,,8,,,,,8,1,1,1,1,1,1,,
9,,,,,,15,1,1,10,2,2,10,1,,8,,,,,,10,1,1,1,1,1,1,,7,,,,,,8,1,1,1,2,1,,
8,,,,,,,15,1,10,1,1,1,2,,7,,,,,,,10,1,1,1,1,2,,6,,,,,,,15,1,1,1,1,,
7,,,,,,,,15,1,10,10,1,1,,6,,,,,,,,15,10,10,1,2,,5,,,,,,,,10,1,1,1,,
6,,,,,,,,,15,10,10,1,2,,5,,,,,,,,,15,1,1,1,,4,,,,,,,,,10,1,1,,
5,,,,,,,,,,15,1,1,2,,4,,,,,,,,,,15,15,10,,3,,,,,,,,,,10,1,,
4,,,,,,,,,,,15,1,2,,3,,,,,,,,,,,15,1,,2,,,,,,,,,,,10,,
3,,,,,,,,,,,,15,2,,2,,,,,,,,,,,,15,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J,T,9,8,7,6,5,4,3,2,,,T,9,8,7,6,5,4,3,2,,,9,8,7,6,5,4,3,2,,,8,7,6,5,4,3,2
J,,2,1,1,2,1,2,2,10,10,,T,,1,1,2,1,1,1,2,1,,9,,1,1,1,1,2,15,15,,8,,15,15,15,15,15,15
T,,2,1,2,2,2,2,2,2,2,,9,,1,1,1,1,1,1,1,1,,8,,1,1,1,1,1,1,1,,7,,15,2,8,1,1,1
9,,,1,1,1,1,1,1,1,1,,8,,,1,1,1,1,1,1,1,,7,,,15,1,1,1,1,1,,6,,,15,8,1,1,1
8,,,,8,1,1,1,2,2,2,,7,,,,10,1,1,1,2,2,,6,,,,15,1,1,1,1,,5,,,,15,1,1,1
7,,,,,10,1,1,1,1,2,,6,,,,,10,1,1,1,2,,5,,,,,10,1,1,1,,4,,,,,15,1,1
6,,,,,,10,1,1,1,1,,5,,,,,,10,1,1,1,,4,,,,,,15,1,1,,3,,,,,,15,1
5,,,,,,,10,1,1,1,,4,,,,,,,10,1,1,,3,,,,,,,15,1,,2,,,,,,,15
4,,,,,,,,10,1,1,,3,,,,,,,,10,1,,2,,,,,,,,10,,,,,,,,,
3,,,,,,,,,10,1,,2,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,6,5,4,3,2,,,6,5,4,3,2,,,5,4,3,2,,,4,3,2,,,3,2,,,2
7,,15,15,15,15,15,,6,,15,15,15,15,,5,,15,15,15,,4,,15,15,,3,,15,,2,
6,,15,8,8,8,1,,5,,15,1,1,1,,4,,15,1,1,,3,,15,1,,2,,15,,,
5,,,15,1,1,1,,4,,,15,2,1,,3,,,15,1,,2,,,15,,,,,,,
4,,,,15,2,1,,3,,,,15,1,,2,,,,15,,,,,,,,,,,,
3,,,,,15,1,,2,,,,,15,,,,,,,,,,,,,,,,,,
2,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
