,flop,board_type,0b,1b,2b,profit
0,"[14, 11, 11]",rainbow,1,1,1,1.255191846978684
1,"[14, 11, 11]",rainbow,2,2,2,1.4638280772887806
2,"[14, 11, 11]",rainbow,8,6,4,1.6672005926581268
