,flop,board_type,0b,1b,2b,profit
0,"[12, 12, 4]",rainbow,1,1,1,0.13489207736655462
1,"[12, 12, 4]",rainbow,2,2,2,0.13625452775336833
2,"[12, 12, 4]",rainbow,3,2,2,0.13676461027527254
