,flop,board_type,0b,1b,2b,profit
0,"[13, 13, 11]",rainbow,1,1,1,0.7457756278550611
1,"[13, 13, 11]",rainbow,2,2,2,0.886419408120389
2,"[13, 13, 11]",rainbow,3,2,2,0.8922897360462538
3,"[13, 13, 11]",rainbow,8,6,4,1.2421805200041913
4,"[13, 13, 11]",rainbow,10,7,5,1.2592799001667365
