,flop,board_type,0b,1b,2b,profit
0,"[12, 12, 6]",rainbow,1,1,1,2.7441701681063138
1,"[12, 12, 6]",rainbow,8,6,4,3.220985572757477
2,"[12, 12, 6]",rainbow,10,7,5,3.8747626375415294
3,"[12, 12, 6]",rainbow,16,11,8,3.9472005193798454
