,flop,board_type,0b,1b,2b,profit
0,"[13, 11, 11]",two-tone,0,0,0,1.1615090325332273
1,"[13, 11, 11]",two-tone,1,1,1,2.04100151398532
2,"[13, 11, 11]",two-tone,2,2,2,2.11807975699266
3,"[13, 11, 11]",two-tone,3,2,2,2.2475596631223955
4,"[13, 11, 11]",two-tone,7,5,4,2.325670806512683
5,"[13, 11, 11]",two-tone,8,6,4,2.5647099967147886
6,"[13, 11, 11]",two-tone,10,7,5,2.5968345527115995
7,"[13, 11, 11]",two-tone,10,6,4,2.6128319643362774
