,flop,board_type,0b,1b,2b,profit
0,"[8, 3, 2]",rainbow,1,1,1,0.8513477770762086
1,"[8, 3, 2]",rainbow,2,2,2,0.8539672280232345
2,"[8, 3, 2]",rainbow,8,6,4,1.382435851290893
3,"[8, 3, 2]",rainbow,10,7,5,1.5642167889804839
4,"[8, 3, 2]",rainbow,15,10,7,1.758768756592937
5,"[8, 3, 2]",rainbow,16,11,8,1.8009122701951674
