,flop,board_type,0b,1b,2b,profit
0,"[6, 4, 4]",rainbow,1,1,1,1.021489115683487
1,"[6, 4, 4]",rainbow,2,2,2,1.0269464374555792
2,"[6, 4, 4]",rainbow,3,2,2,1.0863054083556571
3,"[6, 4, 4]",rainbow,4,3,2,1.1144369908971623
4,"[6, 4, 4]",rainbow,8,6,4,1.545335000834654
5,"[6, 4, 4]",rainbow,10,7,5,1.7767227788092503
6,"[6, 4, 4]",rainbow,15,10,7,1.9324715556138718
7,"[6, 4, 4]",rainbow,16,11,8,2.0076142509886465
