,flop,board_type,0b,1b,2b,profit
0,"[13, 12, 5]",monotone,1,1,1,-0.9781187228281727
1,"[13, 12, 5]",monotone,2,2,2,-0.8966191663959444
2,"[13, 12, 5]",monotone,15,10,7,-0.8692668862499995
3,"[13, 12, 5]",monotone,16,11,8,-0.858612619313724
