,flop,board_type,0b,1b,2b,profit
0,"[9, 7, 6]",two-tone,1,1,1,4.342202732493582
1,"[9, 7, 6]",two-tone,2,2,2,4.898344981001284
2,"[9, 7, 6]",two-tone,10,7,5,4.904675657252888
