,flop,board_type,0b,1b,2b,profit
0,"[11, 8, 3]",rainbow,1,1,1,0.3610662542037312
1,"[11, 8, 3]",rainbow,2,2,2,0.6515786195265418
2,"[11, 8, 3]",rainbow,3,2,2,1.2671321373122915
3,"[11, 8, 3]",rainbow,4,3,2,2.5714080207747485
4,"[11, 8, 3]",rainbow,8,6,4,4.013224909098518
5,"[11, 8, 3]",rainbow,10,7,5,5.103264143043999
6,"[11, 8, 3]",rainbow,15,10,7,6.897018856700145
7,"[11, 8, 3]",rainbow,16,11,8,7.000818675533237
