,flop,board_type,0b,1b,2b,profit
0,"[14, 5, 4]",rainbow,1,1,1,-0.08842620913461541
1,"[14, 5, 4]",rainbow,2,2,2,0.29836714342948734
2,"[14, 5, 4]",rainbow,3,2,2,0.5660623740101811
3,"[14, 5, 4]",rainbow,4,3,2,1.228506302648945
4,"[14, 5, 4]",rainbow,8,6,4,2.6434084071455497
5,"[14, 5, 4]",rainbow,10,7,5,2.947959742081448
6,"[14, 5, 4]",rainbow,15,10,7,5.972242525829563
7,"[14, 5, 4]",rainbow,16,11,8,6.526382685991704
