,flop,board_type,0b,1b,2b,profit
0,"[14, 13, 2]",rainbow,1,1,1,1.4531962666969698
1,"[14, 13, 2]",rainbow,2,2,2,1.6996291123766234
2,"[14, 13, 2]",rainbow,3,2,2,1.7265840558865804
3,"[14, 13, 2]",rainbow,4,3,2,1.7296112234268395
4,"[14, 13, 2]",rainbow,8,6,4,2.246433824982684
5,"[14, 13, 2]",rainbow,15,10,7,2.3083026603074934
6,"[14, 13, 2]",rainbow,16,11,8,2.372271309488312
