,flop,board_type,0b,1b,2b,profit
0,"[10, 10, 5]",two-tone,1,1,1,0.6769790161739945
1,"[10, 10, 5]",two-tone,8,6,4,0.9908222052437081
2,"[10, 10, 5]",two-tone,10,7,5,1.0622780298690917
3,"[10, 10, 5]",two-tone,15,10,7,1.1251045678723415
4,"[10, 10, 5]",two-tone,16,11,8,1.1973049349856857
