,flop,board_type,0b,1b,2b,profit
0,"[12, 11, 4]",monotone,1,1,1,3.2108156463683053
1,"[12, 11, 4]",monotone,2,2,2,4.7169811232575185
2,"[12, 11, 4]",monotone,3,2,2,5.176800011738811
3,"[12, 11, 4]",monotone,4,3,2,6.245839486426999
4,"[12, 11, 4]",monotone,15,10,7,7.287725873624359
5,"[12, 11, 4]",monotone,16,11,8,7.290875290902422
