,flop,board_type,0b,1b,2b,profit
0,"[12, 7, 2]",monotone,1,1,1,0.6999026507308542
1,"[12, 7, 2]",monotone,2,2,2,0.7004708003846403
2,"[12, 7, 2]",monotone,3,2,2,0.7040587383110162
