,flop,board_type,0b,1b,2b,profit
0,"[14, 12, 6]",monotone,1,1,1,1.0243016382336374
1,"[14, 12, 6]",monotone,2,2,2,1.1503627117256778
2,"[14, 12, 6]",monotone,3,2,2,1.2655168394479335
3,"[14, 12, 6]",monotone,4,3,2,1.4959612297669471
4,"[14, 12, 6]",monotone,8,6,4,1.6357527686139914
5,"[14, 12, 6]",monotone,15,10,7,1.7635149493605125
6,"[14, 12, 6]",monotone,16,11,8,2.1261966005153456
