,flop,board_type,0b,1b,2b,profit
0,"[11, 11, 5]",rainbow,1,1,1,1.1411694285714287
1,"[11, 11, 5]",rainbow,8,6,4,1.5164525563909772
2,"[11, 11, 5]",rainbow,10,7,5,1.5802200601503757
3,"[11, 11, 5]",rainbow,15,10,7,1.8715217631578949
4,"[11, 11, 5]",rainbow,16,11,8,1.9100783157894736
