,flop,board_type,0b,1b,2b,profit
0,"[9, 5, 5]",rainbow,1,1,1,-0.3492865360000001
1,"[9, 5, 5]",rainbow,2,2,2,-0.3491808304
2,"[9, 5, 5]",rainbow,3,2,2,-0.24947582559999987
3,"[9, 5, 5]",rainbow,4,3,2,-0.08899446879999984
4,"[9, 5, 5]",rainbow,8,6,4,0.036383686400000226
5,"[9, 5, 5]",rainbow,10,7,5,0.3294911935999999
6,"[9, 5, 5]",rainbow,15,10,7,0.9835466432000001
7,"[9, 5, 5]",rainbow,16,11,8,0.9989781632000001
