,flop,board_type,0b,1b,2b,profit
0,"[11, 7, 5]",two-tone,1,1,1,1.465219164602808
1,"[11, 7, 5]",two-tone,8,6,4,1.4660153683049881
2,"[11, 7, 5]",two-tone,16,11,8,1.467009783525062
