,flop,board_type,0b,1b,2b,profit
0,"[11, 9, 2]",two-tone,1,1,1,1.338736408621966
1,"[11, 9, 2]",two-tone,8,6,4,1.5158130319539282
2,"[11, 9, 2]",two-tone,10,7,5,1.5180839070670504
3,"[11, 9, 2]",two-tone,16,11,8,1.7198622119621558
