,flop,board_type,0b,1b,2b,profit
0,"[14, 5, 2]",rainbow,1,1,1,-1.0130799976310658
1,"[14, 5, 2]",rainbow,8,6,4,-0.6779115625641857
2,"[14, 5, 2]",rainbow,10,7,5,-0.5563115159539418
