,flop,board_type,0b,1b,2b,profit
0,"[14, 5, 4]",rainbow,1,1,1,0.3229150262962961
1,"[14, 5, 4]",rainbow,2,2,2,0.32723252518518564
2,"[14, 5, 4]",rainbow,8,6,4,0.7145476196296295
3,"[14, 5, 4]",rainbow,10,7,5,0.8463063951851851
4,"[14, 5, 4]",rainbow,15,10,7,1.607192185802469
5,"[14, 5, 4]",rainbow,16,11,8,1.6646955637037038
