,flop,board_type,0b,1b,2b,profit
0,"[7, 2, 2]",rainbow,1,1,1,0.7082991021144344
1,"[7, 2, 2]",rainbow,2,2,2,0.7122216507481447
2,"[7, 2, 2]",rainbow,8,6,4,1.2907660051655558
3,"[7, 2, 2]",rainbow,10,7,5,1.4928883972656988
4,"[7, 2, 2]",rainbow,15,10,7,1.7947388572756857
5,"[7, 2, 2]",rainbow,16,11,8,2.1977862372023345
