,flop,board_type,0b,1b,2b,profit
0,"[10, 8, 6]",rainbow,1,1,1,0.6926483798932621
1,"[10, 8, 6]",rainbow,2,2,2,1.0159180449692564
2,"[10, 8, 6]",rainbow,3,2,2,1.2268833779422386
3,"[10, 8, 6]",rainbow,4,3,2,1.478192736850246
4,"[10, 8, 6]",rainbow,8,6,4,1.5691311921736864
5,"[10, 8, 6]",rainbow,10,7,5,1.7153364254940588
6,"[10, 8, 6]",rainbow,15,10,7,1.8972858439599882
7,"[10, 8, 6]",rainbow,16,11,8,1.9163635188269934
