,flop,board_type,0b,1b,2b,profit
0,"[6, 3, 3]",two-tone,1,1,1,6.146506605363985
1,"[6, 3, 3]",two-tone,10,7,5,6.147990846743296
2,"[6, 3, 3]",two-tone,16,11,8,6.152716570881227
