,flop,board_type,0b,1b,2b,profit
0,"[11, 3, 2]",two-tone,1,1,1,1.8534206662696429
1,"[11, 3, 2]",two-tone,2,2,2,2.057675586595783
2,"[11, 3, 2]",two-tone,3,2,2,2.153344653554501
3,"[11, 3, 2]",two-tone,4,3,2,2.834684576677475
4,"[11, 3, 2]",two-tone,8,6,4,3.9783211297019205
5,"[11, 3, 2]",two-tone,10,7,5,4.3055838221626335
6,"[11, 3, 2]",two-tone,15,10,7,5.457797756672487
7,"[11, 3, 2]",two-tone,16,11,8,5.989854392616612
