,flop,board_type,0b,1b,2b,profit
0,"[11, 10, 9]",rainbow,1,1,1,-1.4274200300699278
1,"[11, 10, 9]",rainbow,2,2,2,-1.4086530279583156
2,"[11, 10, 9]",rainbow,15,10,7,-1.372964086406143
