,flop,board_type,0b,1b,2b,profit
0,"[8, 4, 2]",rainbow,1,1,1,-7.586108087251997
1,"[8, 4, 2]",rainbow,2,2,2,-7.585482287251998
2,"[8, 4, 2]",rainbow,3,2,2,-7.581874353209445
3,"[8, 4, 2]",rainbow,4,3,2,-7.5782395212945515
