,flop,board_type,0b,1b,2b,profit
0,"[5, 3, 3]",two-tone,1,1,1,1.1135085943072036
1,"[5, 3, 3]",two-tone,2,2,2,1.1328267318837666
2,"[5, 3, 3]",two-tone,3,2,2,1.1455727910116924
3,"[5, 3, 3]",two-tone,4,3,2,1.1586266991484577
4,"[5, 3, 3]",two-tone,8,6,4,1.4471137159370204
5,"[5, 3, 3]",two-tone,10,7,5,1.6176653412247939
6,"[5, 3, 3]",two-tone,15,10,7,1.936982870863645
7,"[5, 3, 3]",two-tone,16,11,8,2.2755434303909743
