,flop,board_type,0b,1b,2b,profit
0,"[14, 12, 10]",two-tone,1,1,1,2.0467440124095746
1,"[14, 12, 10]",two-tone,2,2,2,2.208347377286101
2,"[14, 12, 10]",two-tone,3,2,2,2.296662118504066
3,"[14, 12, 10]",two-tone,4,3,2,2.5270814132247716
4,"[14, 12, 10]",two-tone,8,6,4,2.6376252007873253
5,"[14, 12, 10]",two-tone,10,7,5,2.650055585833007
6,"[14, 12, 10]",two-tone,15,10,7,2.925591812035223
7,"[14, 12, 10]",two-tone,16,11,8,2.999359785140676
