,flop,board_type,0b,1b,2b,profit
0,"[10, 7, 6]",rainbow,1,1,1,4.160144305935049
1,"[10, 7, 6]",rainbow,2,2,2,4.160438471817842
2,"[10, 7, 6]",rainbow,10,7,5,4.167430563045911
