,,,,,,,,,,,,,,,39 BB 3Bet vs HJ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,K,Q,J,T,9,8,7,6,5,4,3,2,,,K,Q,J,T,9,8,7,6,5,4,3,2,,,Q,J,T,9,8,7,6,5,4,3,2
A,,15,15,16,16,15,15,15,15,15,16,15,15,,K,16,1,2,15,3,3,2,2,2,2,1,1,,Q,15,1,15,10,1,8,10,10,10,10,10,,
K,,1,10,15,1,10,10,8,10,2,10,1,1,,Q,,16,3,2,2,1,2,2,2,2,1,2,,J,,15,16,1,1,2,2,2,2,1,1,,
Q,,,10,10,1,10,8,3,10,10,2,1,10,,J,,,1,16,2,1,2,2,1,1,1,1,,T,,,15,16,10,2,10,8,1,8,1,,
J,,,,16,2,15,1,1,2,15,16,16,15,,T,,,,3,15,1,2,8,8,15,2,10,,9,,,,8,1,8,10,10,10,10,10,,
T,,,,,15,16,16,1,10,1,10,3,2,,9,,,,,10,10,3,8,3,8,2,8,,8,,,,,8,8,10,10,10,10,10,,
9,,,,,,2,2,16,2,10,10,10,10,,8,,,,,,8,1,8,2,8,3,3,,7,,,,,,8,10,10,10,10,10,,
8,,,,,,,10,3,15,3,16,15,10,,7,,,,,,,8,1,2,4,2,1,,6,,,,,,,10,10,10,10,10,,
7,,,,,,,,2,15,8,10,3,2,,6,,,,,,,,10,2,2,8,8,,5,,,,,,,,10,10,10,10,,
6,,,,,,,,,8,1,2,15,15,,5,,,,,,,,,10,3,2,2,,4,,,,,,,,,10,10,10,,
5,,,,,,,,,,10,2,8,10,,4,,,,,,,,,,10,2,3,,3,,,,,,,,,,10,10,,
4,,,,,,,,,,,10,8,3,,3,,,,,,,,,,,10,1,,2,,,,,,,,,,,10,,
3,,,,,,,,,,,,8,10,,2,,,,,,,,,,,,10,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J,T,9,8,7,6,5,4,3,2,,,T,9,8,7,6,5,4,3,2,,,9,8,7,6,5,4,3,2,,,8,7,6,5,4,3,2
J,8,2,8,8,8,10,10,10,10,10,,T,2,10,10,15,1,8,10,10,2,,9,8,8,8,10,10,10,10,10,,8,8,8,10,10,10,10,10
T,,16,15,2,1,8,1,3,2,8,,9,,2,8,15,8,8,16,2,8,,8,,8,1,2,4,1,8,1,,7,,8,2,8,2,1,3
9,,,8,1,2,10,10,10,10,10,,8,,,3,10,15,2,8,4,3,,7,,,8,2,8,1,2,1,,6,,,10,8,8,8,8
8,,,,8,1,10,10,10,10,10,,7,,,,1,2,16,1,1,10,,6,,,,10,1,10,10,1,,5,,,,10,8,1,1
7,,,,,8,10,10,10,10,10,,6,,,,,3,2,10,15,10,,5,,,,,10,10,10,10,,4,,,,,10,3,8
6,,,,,,10,10,10,10,10,,5,,,,,,16,10,1,2,,4,,,,,,10,10,10,,3,,,,,,10,10
5,,,,,,,10,10,10,10,,4,,,,,,,10,16,8,,3,,,,,,,10,10,,2,,,,,,,10
4,,,,,,,,10,10,10,,3,,,,,,,,15,8,,2,,,,,,,,10,,,,,,,,,
3,,,,,,,,,10,10,,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,6,5,4,3,2,,,6,5,4,3,2,,,5,4,3,2,,,4,3,2,,,3,2,,,2
7,8,2,10,10,10,10,,6,10,8,8,10,2,,5,1,3,1,1,,4,8,3,2,,3,10,1,,2,10
6,,8,1,3,2,8,,5,,10,3,1,2,,4,,8,1,2,,3,,2,1,,2,,8,,,
5,,,10,3,1,8,,4,,,10,8,3,,3,,,1,2,,2,,,8,,,,,,,
4,,,,10,8,1,,3,,,,10,2,,2,,,,1,,,,,,,,,,,,
3,,,,,10,1,,2,,,,,8,,,,,,,,,,,,,,,,,,
2,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
