,flop,board_type,0b,1b,2b,profit
0,"[7, 4, 4]",two-tone,1,1,1,2.022238536910284
1,"[7, 4, 4]",two-tone,2,2,2,2.0227970450204142
2,"[7, 4, 4]",two-tone,8,6,4,2.0506112992924477
3,"[7, 4, 4]",two-tone,10,7,5,2.0809222698745224
