,flop,board_type,0b,1b,2b,profit
0,"[13, 3, 2]",monotone,1,1,1,1.2493002764196306
1,"[13, 3, 2]",monotone,2,2,2,1.5321551179925614
2,"[13, 3, 2]",monotone,3,2,2,1.7344763817851956
3,"[13, 3, 2]",monotone,4,3,2,1.8562646939495644
4,"[13, 3, 2]",monotone,8,6,4,2.49263803044267
5,"[13, 3, 2]",monotone,10,7,5,2.4942844391282657
6,"[13, 3, 2]",monotone,15,10,7,3.2486975115339254
7,"[13, 3, 2]",monotone,16,11,8,5.72286309176796
