,flop,board_type,0b,1b,2b,profit
0,"[14, 3, 3]",two-tone,1,1,1,-5.210467160109889
1,"[14, 3, 3]",two-tone,8,6,4,-4.8011991983516475
2,"[14, 3, 3]",two-tone,10,7,5,-4.67027625967033
3,"[14, 3, 3]",two-tone,16,11,8,-2.9701846627472523
