,flop,board_type,0b,1b,2b,profit
0,"[11, 4, 4]",two-tone,1,1,1,1.9710190634209397
1,"[11, 4, 4]",two-tone,8,6,4,2.9074356359327886
2,"[11, 4, 4]",two-tone,10,7,5,3.1486558922016386
3,"[11, 4, 4]",two-tone,15,10,7,3.54023272658337
4,"[11, 4, 4]",two-tone,16,11,8,4.050262309607928
