,flop,board_type,0b,1b,2b,profit
0,"[13, 6, 4]",monotone,1,1,1,-3.769773469388545
1,"[13, 6, 4]",monotone,2,2,2,-3.7639718765479873
2,"[13, 6, 4]",monotone,3,2,2,-3.757617531772446
3,"[13, 6, 4]",monotone,8,6,4,-2.66863374512384
4,"[13, 6, 4]",monotone,15,10,7,-2.2450060840170285
5,"[13, 6, 4]",monotone,16,11,8,-0.46823726010061917
