,flop,board_type,0b,1b,2b,profit
0,"[11, 9, 5]",monotone,1,1,1,-0.3195039888888891
1,"[11, 9, 5]",monotone,2,2,2,1.4223024388888879
2,"[11, 9, 5]",monotone,3,2,2,2.2930381999999985
3,"[11, 9, 5]",monotone,4,3,2,3.7141713277777773
4,"[11, 9, 5]",monotone,15,10,7,4.524684944444443
