,flop,board_type,0b,1b,2b,profit
0,"[14, 4, 2]",two-tone,1,1,1,1.433684994385641
1,"[14, 4, 2]",two-tone,2,2,2,1.4351555661069522
2,"[14, 4, 2]",two-tone,3,2,2,1.4361745121452043
