,flop,board_type,0b,1b,2b,profit
0,"[3, 3, 2]",two-tone,1,1,1,3.9403351129807693
1,"[3, 3, 2]",two-tone,8,6,4,4.024977932163462
2,"[3, 3, 2]",two-tone,10,7,5,4.062759359807693
3,"[3, 3, 2]",two-tone,15,10,7,4.305047108653847
4,"[3, 3, 2]",two-tone,16,11,8,4.437302916153847
