,flop,board_type,0b,1b,2b,profit
0,"[13, 13, 9]",two-tone,1,1,1,-1.9490587531848884
1,"[13, 13, 9]",two-tone,8,6,4,1.0740649649753027
2,"[13, 13, 9]",two-tone,10,7,5,1.0771140789990143
3,"[13, 13, 9]",two-tone,15,10,7,3.3925119236971546
