,flop,board_type,0b,1b,2b,profit
0,"[6, 5, 2]",two-tone,1,1,1,2.248609636026936
1,"[6, 5, 2]",two-tone,2,2,2,2.4176532122895624
2,"[6, 5, 2]",two-tone,3,2,2,2.490804396127946
3,"[6, 5, 2]",two-tone,4,3,2,2.5956097505050497
4,"[6, 5, 2]",two-tone,8,6,4,2.706483992929292
5,"[6, 5, 2]",two-tone,10,7,5,2.7550946478114478
6,"[6, 5, 2]",two-tone,15,10,7,3.0422176989898984
7,"[6, 5, 2]",two-tone,16,11,8,3.2887650232323224
