,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
59,"[8, 4, 3]",rainbow,16,11,8,4.981699205757443,8,"[8, 4, 3]",4.981699205757443
60,"[8, 4, 2]",rainbow,16,11,8,4.739164098045225,8,"[8, 4, 2]",4.739164098045225
61,"[8, 3, 3]",rainbow,16,11,8,4.833005913752935,8,"[8, 3, 3]",4.833005913752935
62,"[8, 3, 2]",rainbow,16,11,8,4.932815470706209,8,"[8, 3, 2]",4.932815470706209
63,"[8, 2, 2]",rainbow,16,11,8,4.563717047332419,8,"[8, 2, 2]",4.563717047332419
64,"[7, 7, 7]",rainbow,16,11,8,5.36593595584266,7,"[7, 7, 7]",5.36593595584266
65,"[7, 7, 6]",rainbow,16,11,8,5.2661128618219255,7,"[7, 7, 6]",5.2661128618219255
66,"[7, 7, 5]",rainbow,16,11,8,4.680095569662728,7,"[7, 7, 5]",4.680095569662728
67,"[7, 7, 4]",rainbow,16,11,8,4.8550242440237055,7,"[7, 7, 4]",4.8550242440237055
68,"[7, 7, 3]",rainbow,16,11,8,4.894220848450038,7,"[7, 7, 3]",4.894220848450038
69,"[7, 7, 2]",rainbow,16,11,8,4.572529605075324,7,"[7, 7, 2]",4.572529605075324
70,"[7, 6, 6]",rainbow,16,11,8,5.526336747360263,7,"[7, 6, 6]",5.526336747360263
71,"[7, 6, 5]",rainbow,16,11,8,5.890969647824213,7,"[7, 6, 5]",5.890969647824213
72,"[7, 6, 4]",rainbow,16,11,8,5.689790517950732,7,"[7, 6, 4]",5.689790517950732
73,"[7, 6, 3]",rainbow,16,11,8,5.477167280977981,7,"[7, 6, 3]",5.477167280977981
74,"[7, 6, 2]",rainbow,16,11,8,4.9595794128828405,7,"[7, 6, 2]",4.9595794128828405
75,"[7, 5, 5]",rainbow,16,11,8,5.082210676622352,7,"[7, 5, 5]",5.082210676622352
76,"[7, 5, 4]",rainbow,16,11,8,5.781369137106509,7,"[7, 5, 4]",5.781369137106509
77,"[7, 5, 3]",rainbow,16,11,8,5.430645197057946,7,"[7, 5, 3]",5.430645197057946
78,"[7, 5, 2]",rainbow,16,11,8,4.688271047391758,7,"[7, 5, 2]",4.688271047391758
79,"[7, 4, 4]",rainbow,16,11,8,5.159638317009602,7,"[7, 4, 4]",5.159638317009602
80,"[7, 4, 3]",rainbow,16,11,8,5.553394208909931,7,"[7, 4, 3]",5.553394208909931
