,_flop,_board_type,_0b,_1b,_2b,_profit,flop,max_profit
341,"[12, 10, 3]",two-tone,16,11,8,1.8465202069841276,"[12, 10, 3]",1.8465202069841276
342,"[12, 10, 2]",two-tone,16,11,8,1.9010199914269916,"[12, 10, 2]",1.9010199914269916
343,"[12, 10, 10]",two-tone,16,11,8,2.237705731509794,"[12, 10, 10]",2.237705731509794
344,"[11, 9, 9]",two-tone,16,11,8,2.093050988990826,"[11, 9, 9]",2.093050988990826
345,"[11, 9, 8]",two-tone,16,11,8,1.8880221892856983,"[11, 9, 8]",1.8880221892856983
346,"[11, 9, 7]",two-tone,16,11,8,1.9115600528470496,"[11, 9, 7]",1.9115600528470496
347,"[11, 9, 6]",two-tone,16,11,8,1.7422507184443483,"[11, 9, 6]",1.7422507184443483
348,"[11, 9, 5]",two-tone,16,11,8,1.683330380894816,"[11, 9, 5]",1.683330380894816
349,"[11, 9, 4]",two-tone,16,11,8,1.7069064387910309,"[11, 9, 4]",1.7069064387910309
350,"[11, 9, 3]",two-tone,16,11,8,1.7317583223188406,"[11, 9, 3]",1.7317583223188406
351,"[11, 9, 2]",two-tone,16,11,8,1.7845260268647285,"[11, 9, 2]",1.7845260268647285
352,"[11, 8, 8]",two-tone,16,11,8,2.023514015729136,"[11, 8, 8]",2.023514015729136
353,"[11, 8, 7]",two-tone,16,11,8,2.029304049724696,"[11, 8, 7]",2.029304049724696
354,"[11, 8, 6]",two-tone,16,11,8,1.8385440793168395,"[11, 8, 6]",1.8385440793168395
355,"[11, 8, 5]",two-tone,16,11,8,1.8178873983326496,"[11, 8, 5]",1.8178873983326496
356,"[11, 8, 4]",two-tone,16,11,8,1.8285072079208016,"[11, 8, 4]",1.8285072079208016
357,"[11, 8, 3]",two-tone,16,11,8,1.8546232540331808,"[11, 8, 3]",1.8546232540331808
358,"[11, 8, 2]",two-tone,16,11,8,1.8982969918902064,"[11, 8, 2]",1.8982969918902064
359,"[11, 7, 7]",two-tone,16,11,8,2.064047156258503,"[11, 7, 7]",2.064047156258503
360,"[11, 7, 6]",two-tone,16,11,8,1.815587281489676,"[11, 7, 6]",1.815587281489676
361,"[11, 7, 5]",two-tone,16,11,8,1.7890104622132648,"[11, 7, 5]",1.7890104622132648
362,"[11, 7, 4]",two-tone,16,11,8,1.8030044975876505,"[11, 7, 4]",1.8030044975876505
363,"[11, 7, 3]",two-tone,16,11,8,1.841740055803739,"[11, 7, 3]",1.841740055803739
364,"[11, 7, 2]",two-tone,16,11,8,1.8997983110693848,"[11, 7, 2]",1.8997983110693848
365,"[11, 6, 6]",two-tone,16,11,8,2.0687793487122064,"[11, 6, 6]",2.0687793487122064
366,"[11, 6, 5]",two-tone,16,11,8,1.7495230701684263,"[11, 6, 5]",1.7495230701684263
367,"[11, 6, 4]",two-tone,16,11,8,1.8014514999167044,"[11, 6, 4]",1.8014514999167044
368,"[11, 6, 3]",two-tone,16,11,8,1.8087165050577525,"[11, 6, 3]",1.8087165050577525
369,"[11, 6, 2]",two-tone,16,11,8,1.8684481687284589,"[11, 6, 2]",1.8684481687284589
370,"[11, 5, 5]",two-tone,16,11,8,2.010469958069232,"[11, 5, 5]",2.010469958069232
371,"[11, 5, 4]",two-tone,16,11,8,1.8077944595280315,"[11, 5, 4]",1.8077944595280315
372,"[11, 5, 3]",two-tone,16,11,8,1.8417814990854284,"[11, 5, 3]",1.8417814990854284
373,"[11, 5, 2]",two-tone,16,11,8,1.8491615545528013,"[11, 5, 2]",1.8491615545528013
374,"[11, 4, 4]",two-tone,16,11,8,2.008506660376688,"[11, 4, 4]",2.008506660376688
375,"[11, 4, 3]",two-tone,16,11,8,1.9135648328267758,"[11, 4, 3]",1.9135648328267758
376,"[11, 4, 2]",two-tone,16,11,8,1.9112022205908141,"[11, 4, 2]",1.9112022205908141
377,"[11, 3, 3]",two-tone,16,11,8,1.971615346826961,"[11, 3, 3]",1.971615346826961
378,"[11, 3, 2]",two-tone,16,11,8,1.9745041683219984,"[11, 3, 2]",1.9745041683219984
379,"[11, 2, 2]",two-tone,16,11,8,1.9945483766383916,"[11, 2, 2]",1.9945483766383916
380,"[11, 11, 9]",two-tone,16,11,8,1.8643824060604408,"[11, 11, 9]",1.8643824060604408
381,"[11, 11, 8]",two-tone,16,11,8,2.02598839190889,"[11, 11, 8]",2.02598839190889
382,"[11, 11, 7]",two-tone,16,11,8,1.9591200601197984,"[11, 11, 7]",1.9591200601197984
383,"[11, 11, 6]",two-tone,16,11,8,1.903169835291442,"[11, 11, 6]",1.903169835291442
384,"[11, 11, 5]",two-tone,16,11,8,1.8588685360911918,"[11, 11, 5]",1.8588685360911918
385,"[11, 11, 4]",two-tone,16,11,8,1.8550280642831436,"[11, 11, 4]",1.8550280642831436
386,"[11, 11, 3]",two-tone,16,11,8,1.8662174091096584,"[11, 11, 3]",1.8662174091096584
387,"[11, 11, 2]",two-tone,16,11,8,1.9029744141712397,"[11, 11, 2]",1.9029744141712397
388,"[11, 11, 10]",two-tone,16,11,8,1.9349674146682607,"[11, 11, 10]",1.9349674146682607
389,"[11, 10, 9]",two-tone,16,11,8,2.2226206126635635,"[11, 10, 9]",2.2226206126635635
390,"[11, 10, 8]",two-tone,16,11,8,1.9621869006244093,"[11, 10, 8]",1.9621869006244093
391,"[11, 10, 7]",two-tone,16,11,8,2.013339756733661,"[11, 10, 7]",2.013339756733661
392,"[11, 10, 6]",two-tone,16,11,8,1.7802753085729706,"[11, 10, 6]",1.7802753085729706
393,"[11, 10, 5]",two-tone,16,11,8,1.737278280747669,"[11, 10, 5]",1.737278280747669
394,"[11, 10, 4]",two-tone,16,11,8,1.7530421113716128,"[11, 10, 4]",1.7530421113716128
395,"[11, 10, 3]",two-tone,16,11,8,1.7821090170441347,"[11, 10, 3]",1.7821090170441347
396,"[11, 10, 2]",two-tone,16,11,8,1.837603333914945,"[11, 10, 2]",1.837603333914945
397,"[11, 10, 10]",two-tone,16,11,8,2.1539775991269,"[11, 10, 10]",2.1539775991269
398,"[10, 9, 9]",two-tone,16,11,8,2.1119658742133383,"[10, 9, 9]",2.1119658742133383
399,"[10, 9, 8]",two-tone,16,11,8,2.0034279746399264,"[10, 9, 8]",2.0034279746399264
400,"[10, 9, 7]",two-tone,16,11,8,1.9409047424074453,"[10, 9, 7]",1.9409047424074453
401,"[10, 9, 6]",two-tone,16,11,8,1.804821052071072,"[10, 9, 6]",1.804821052071072
402,"[10, 9, 5]",two-tone,16,11,8,1.7073615684659065,"[10, 9, 5]",1.7073615684659065
403,"[10, 9, 4]",two-tone,16,11,8,1.7226193776241867,"[10, 9, 4]",1.7226193776241867
404,"[10, 9, 3]",two-tone,16,11,8,1.7469330992843282,"[10, 9, 3]",1.7469330992843282
405,"[10, 9, 2]",two-tone,16,11,8,1.7944815886326473,"[10, 9, 2]",1.7944815886326473
406,"[10, 8, 8]",two-tone,16,11,8,2.0799153093754663,"[10, 8, 8]",2.0799153093754663
407,"[10, 8, 7]",two-tone,16,11,8,2.003222772723018,"[10, 8, 7]",2.003222772723018
408,"[10, 8, 6]",two-tone,16,11,8,1.9771460797142257,"[10, 8, 6]",1.9771460797142257
409,"[10, 8, 5]",two-tone,16,11,8,1.8511132272445427,"[10, 8, 5]",1.8511132272445427
410,"[10, 8, 4]",two-tone,16,11,8,1.855374882932996,"[10, 8, 4]",1.855374882932996
411,"[10, 8, 3]",two-tone,16,11,8,1.8720239311927795,"[10, 8, 3]",1.8720239311927795
412,"[10, 8, 2]",two-tone,16,11,8,1.9146810395833331,"[10, 8, 2]",1.9146810395833331
413,"[10, 7, 7]",two-tone,16,11,8,2.093009428657429,"[10, 7, 7]",2.093009428657429
414,"[10, 7, 6]",two-tone,16,11,8,2.022685079757728,"[10, 7, 6]",2.022685079757728
415,"[10, 7, 5]",two-tone,16,11,8,1.8238843795029736,"[10, 7, 5]",1.8238843795029736
416,"[10, 7, 4]",two-tone,16,11,8,1.8276637058958436,"[10, 7, 4]",1.8276637058958436
417,"[10, 7, 3]",two-tone,16,11,8,1.8585687857013464,"[10, 7, 3]",1.8585687857013464
418,"[10, 7, 2]",two-tone,16,11,8,1.9094475684010672,"[10, 7, 2]",1.9094475684010672
419,"[10, 6, 6]",two-tone,16,11,8,2.0959120179655875,"[10, 6, 6]",2.0959120179655875
420,"[10, 6, 5]",two-tone,16,11,8,1.7799567865638768,"[10, 6, 5]",1.7799567865638768
421,"[10, 6, 4]",two-tone,16,11,8,1.8291972621464765,"[10, 6, 4]",1.8291972621464765
422,"[10, 6, 3]",two-tone,16,11,8,1.827288119964995,"[10, 6, 3]",1.827288119964995
423,"[10, 6, 2]",two-tone,16,11,8,1.8801300809949049,"[10, 6, 2]",1.8801300809949049
424,"[10, 5, 5]",two-tone,16,11,8,2.0378056444661947,"[10, 5, 5]",2.0378056444661947
425,"[10, 5, 4]",two-tone,16,11,8,1.8431755172918625,"[10, 5, 4]",1.8431755172918625
426,"[10, 5, 3]",two-tone,16,11,8,1.869623843555008,"[10, 5, 3]",1.869623843555008
427,"[10, 5, 2]",two-tone,16,11,8,1.876351599393916,"[10, 5, 2]",1.876351599393916
428,"[10, 4, 4]",two-tone,16,11,8,2.03492641321505,"[10, 4, 4]",2.03492641321505
429,"[10, 4, 3]",two-tone,16,11,8,1.9413960980182592,"[10, 4, 3]",1.9413960980182592
430,"[10, 4, 2]",two-tone,16,11,8,1.9348549291808808,"[10, 4, 2]",1.9348549291808808
431,"[10, 3, 3]",two-tone,16,11,8,1.9861499341007232,"[10, 3, 3]",1.9861499341007232
432,"[10, 3, 2]",two-tone,16,11,8,1.9954992642363465,"[10, 3, 2]",1.9954992642363465
433,"[10, 2, 2]",two-tone,16,11,8,2.0061700675807157,"[10, 2, 2]",2.0061700675807157
434,"[10, 10, 9]",two-tone,16,11,8,1.863482517916225,"[10, 10, 9]",1.863482517916225
435,"[10, 10, 8]",two-tone,16,11,8,2.052935997024699,"[10, 10, 8]",2.052935997024699
436,"[10, 10, 7]",two-tone,16,11,8,1.9758538758882052,"[10, 10, 7]",1.9758538758882052
437,"[10, 10, 6]",two-tone,16,11,8,1.9353741757508502,"[10, 10, 6]",1.9353741757508502
438,"[10, 10, 5]",two-tone,16,11,8,1.8835716030407343,"[10, 10, 5]",1.8835716030407343
439,"[10, 10, 4]",two-tone,16,11,8,1.877879893253568,"[10, 10, 4]",1.877879893253568
440,"[10, 10, 3]",two-tone,16,11,8,1.8864160116888613,"[10, 10, 3]",1.8864160116888613
441,"[10, 10, 2]",two-tone,16,11,8,1.922529566717044,"[10, 10, 2]",1.922529566717044
