,flop,board_type,0b,1b,2b,profit,flop,max_profit
60,"[14, 12, 9]",two-tone,3,2,2,1.8387246542763152,"[14, 12, 9]",1.8387246542763152
61,"[14, 12, 8]",two-tone,2,2,2,1.7722339000670684,"[14, 12, 8]",1.7722339000670684
62,"[14, 12, 7]",two-tone,3,2,3,1.7102969846153844,"[14, 12, 7]",1.7102969846153844
63,"[14, 12, 6]",two-tone,2,2,2,1.6152589414000622,"[14, 12, 6]",1.6152589414000622
64,"[14, 12, 5]",two-tone,2,2,2,1.596165506628788,"[14, 12, 5]",1.596165506628788
65,"[14, 12, 4]",two-tone,2,2,2,1.6253861959247635,"[14, 12, 4]",1.6253861959247635
66,"[14, 12, 3]",two-tone,2,2,2,1.6618767881911896,"[14, 12, 3]",1.6618767881911896
67,"[14, 12, 2]",two-tone,1,1,1,1.6708662455482648,"[14, 12, 2]",1.6708662455482648
68,"[14, 12, 12]",two-tone,8,6,4,2.502158659908484,"[14, 12, 12]",2.502158659908484
69,"[14, 12, 11]",two-tone,1,1,1,2.20268631031746,"[14, 12, 11]",2.20268631031746
70,"[14, 12, 10]",two-tone,1,1,1,3.3145380394786184,"[14, 12, 10]",3.3145380394786184
71,"[14, 11, 9]",two-tone,2,2,2,2.051735557894736,"[14, 11, 9]",2.051735557894736
72,"[14, 11, 8]",two-tone,2,2,2,1.7827734933978872,"[14, 11, 8]",1.7827734933978872
73,"[14, 11, 7]",two-tone,2,2,2,1.989504161157024,"[14, 11, 7]",1.989504161157024
74,"[14, 11, 6]",two-tone,2,2,2,1.932839232409381,"[14, 11, 6]",1.932839232409381
75,"[14, 11, 5]",two-tone,2,2,2,1.9070065485074619,"[14, 11, 5]",1.9070065485074619
76,"[14, 11, 4]",two-tone,2,2,2,1.9285395601646929,"[14, 11, 4]",1.9285395601646929
77,"[14, 11, 3]",two-tone,2,2,2,1.9650233706724096,"[14, 11, 3]",1.9650233706724096
78,"[14, 11, 2]",two-tone,2,2,2,1.9690970733959063,"[14, 11, 2]",1.9690970733959063
79,"[14, 11, 11]",two-tone,8,6,4,2.854090207142857,"[14, 11, 11]",2.854090207142857
80,"[14, 11, 10]",two-tone,1,1,1,3.5087023859250515,"[14, 11, 10]",3.5087023859250515
81,"[14, 10, 9]",two-tone,8,6,7,1.790356419381787,"[14, 10, 9]",1.790356419381787
82,"[14, 10, 8]",two-tone,3,2,2,1.4398904793275782,"[14, 10, 8]",1.4398904793275782
83,"[14, 10, 7]",two-tone,1,1,1,1.4856550965909088,"[14, 10, 7]",1.4856550965909088
