,_flop,_board_type,_0b,_1b,_2b,_profit,rank1,flop,max_profit
51,"[8, 6, 4]",rainbow,1,1,1,6.3330613236212265,8,"[8, 6, 4]",6.3330613236212265
52,"[8, 6, 3]",rainbow,8,6,4,6.486610815281699,8,"[8, 6, 3]",6.486610815281699
53,"[8, 6, 2]",rainbow,8,6,4,6.49658152495912,8,"[8, 6, 2]",6.49658152495912
54,"[8, 5, 5]",rainbow,10,7,5,5.284819068382252,8,"[8, 5, 5]",5.284819068382252
55,"[8, 5, 4]",rainbow,2,2,2,6.641893023580469,8,"[8, 5, 4]",6.641893023580469
56,"[8, 5, 3]",rainbow,1,1,1,6.9334394378216695,8,"[8, 5, 3]",6.9334394378216695
57,"[8, 5, 2]",rainbow,1,1,1,6.936286481338153,8,"[8, 5, 2]",6.936286481338153
58,"[8, 4, 4]",rainbow,10,7,5,5.3670037100431225,8,"[8, 4, 4]",5.3670037100431225
59,"[8, 4, 3]",rainbow,8,6,4,7.026865886629572,8,"[8, 4, 3]",7.026865886629572
60,"[8, 4, 2]",rainbow,1,1,1,7.029650860695506,8,"[8, 4, 2]",7.029650860695506
61,"[8, 3, 3]",rainbow,10,7,5,5.370865762790375,8,"[8, 3, 3]",5.370865762790375
62,"[8, 3, 2]",rainbow,2,2,2,6.514836545436082,8,"[8, 3, 2]",6.514836545436082
63,"[8, 2, 2]",rainbow,10,7,5,5.381831852900264,8,"[8, 2, 2]",5.381831852900264
64,"[7, 7, 7]",rainbow,8,6,4,6.954211447430263,7,"[7, 7, 7]",6.954211447430263
65,"[7, 7, 6]",rainbow,1,1,1,5.904993696036866,7,"[7, 7, 6]",5.904993696036866
66,"[7, 7, 5]",rainbow,2,2,2,6.207010594285716,7,"[7, 7, 5]",6.207010594285716
67,"[7, 7, 4]",rainbow,1,1,1,6.326844755604397,7,"[7, 7, 4]",6.326844755604397
68,"[7, 7, 3]",rainbow,1,1,1,6.3867556769230776,7,"[7, 7, 3]",6.3867556769230776
69,"[7, 7, 2]",rainbow,2,2,2,6.388029286593407,7,"[7, 7, 2]",6.388029286593407
70,"[7, 6, 6]",rainbow,1,1,1,5.807457850967741,7,"[7, 6, 6]",5.807457850967741
71,"[7, 6, 5]",rainbow,8,6,4,5.249785614838705,7,"[7, 6, 5]",5.249785614838705
72,"[7, 6, 4]",rainbow,8,6,4,6.11599807520737,7,"[7, 6, 4]",6.11599807520737
73,"[7, 6, 3]",rainbow,2,2,2,6.578280702764975,7,"[7, 6, 3]",6.578280702764975
74,"[7, 6, 2]",rainbow,2,2,2,6.7448351037788,7,"[7, 6, 2]",6.7448351037788
75,"[7, 5, 5]",rainbow,1,1,1,5.3105958163405536,7,"[7, 5, 5]",5.3105958163405536
76,"[7, 5, 4]",rainbow,3,2,2,6.2912960259895465,7,"[7, 5, 4]",6.2912960259895465
77,"[7, 5, 3]",rainbow,8,6,4,7.021273575105088,7,"[7, 5, 3]",7.021273575105088
78,"[7, 5, 2]",rainbow,1,1,1,7.226967508089192,7,"[7, 5, 2]",7.226967508089192
79,"[7, 4, 4]",rainbow,4,3,2,5.423599617535476,7,"[7, 4, 4]",5.423599617535476
80,"[7, 4, 3]",rainbow,1,1,1,7.168574069738608,7,"[7, 4, 3]",7.168574069738608
81,"[7, 4, 2]",rainbow,1,1,1,7.3591658339315025,7,"[7, 4, 2]",7.3591658339315025
82,"[7, 3, 3]",rainbow,2,2,2,5.4787294132977715,7,"[7, 3, 3]",5.4787294132977715
83,"[7, 3, 2]",rainbow,3,2,2,7.444432668720795,7,"[7, 3, 2]",7.444432668720795
84,"[7, 2, 2]",rainbow,1,1,1,5.476258352638429,7,"[7, 2, 2]",5.476258352638429
85,"[6, 6, 6]",rainbow,2,2,2,7.1148233748399425,6,"[6, 6, 6]",7.1148233748399425
86,"[6, 6, 5]",rainbow,2,2,2,6.153770731879213,6,"[6, 6, 5]",6.153770731879213
87,"[6, 6, 4]",rainbow,8,6,4,6.315355501881986,6,"[6, 6, 4]",6.315355501881986
88,"[6, 6, 3]",rainbow,3,2,2,6.4316373007849315,6,"[6, 6, 3]",6.4316373007849315
89,"[6, 6, 2]",rainbow,8,6,4,6.468730451225412,6,"[6, 6, 2]",6.468730451225412
90,"[6, 5, 5]",rainbow,8,6,4,5.2672691443350335,6,"[6, 5, 5]",5.2672691443350335
91,"[6, 5, 4]",rainbow,1,1,1,5.354919626183265,6,"[6, 5, 4]",5.354919626183265
92,"[6, 5, 3]",rainbow,3,2,2,6.52934244901618,6,"[6, 5, 3]",6.52934244901618
93,"[6, 5, 2]",rainbow,1,1,1,7.187956276272388,6,"[6, 5, 2]",7.187956276272388
94,"[6, 4, 4]",rainbow,4,3,2,5.422267135215019,6,"[6, 4, 4]",5.422267135215019
95,"[6, 4, 3]",rainbow,8,6,4,6.740636873266418,6,"[6, 4, 3]",6.740636873266418
96,"[6, 4, 2]",rainbow,4,3,2,7.384233075467677,6,"[6, 4, 2]",7.384233075467677
97,"[6, 3, 3]",rainbow,1,1,1,5.520173511406075,6,"[6, 3, 3]",5.520173511406075
98,"[6, 3, 2]",rainbow,1,1,1,7.514209172513628,6,"[6, 3, 2]",7.514209172513628
99,"[6, 2, 2]",rainbow,8,6,4,5.571801995545557,6,"[6, 2, 2]",5.571801995545557
100,"[5, 5, 5]",rainbow,8,6,4,7.164181205301977,5,"[5, 5, 5]",7.164181205301977
101,"[5, 5, 4]",rainbow,8,6,4,6.8679554046671925,5,"[5, 5, 4]",6.8679554046671925
102,"[5, 5, 3]",rainbow,3,2,2,7.005627095399309,5,"[5, 5, 3]",7.005627095399309
103,"[5, 5, 2]",rainbow,2,2,2,7.100379875775348,5,"[5, 5, 2]",7.100379875775348
104,"[5, 4, 4]",rainbow,3,2,2,6.868981819793241,5,"[5, 4, 4]",6.868981819793241
105,"[5, 4, 3]",rainbow,2,2,2,7.929167913530015,5,"[5, 4, 3]",7.929167913530015
106,"[5, 4, 2]",rainbow,1,1,1,9.10426103528807,5,"[5, 4, 2]",9.10426103528807
107,"[5, 3, 3]",rainbow,8,6,4,7.008714579432922,5,"[5, 3, 3]",7.008714579432922
108,"[5, 3, 2]",rainbow,1,1,1,9.287558976712411,5,"[5, 3, 2]",9.287558976712411
109,"[5, 2, 2]",rainbow,2,2,2,7.0972038102291295,5,"[5, 2, 2]",7.0972038102291295
110,"[4, 4, 4]",rainbow,1,1,1,7.1755994868145825,4,"[4, 4, 4]",7.1755994868145825
111,"[4, 4, 3]",rainbow,1,1,1,7.014016697079983,4,"[4, 4, 3]",7.014016697079983
112,"[4, 4, 2]",rainbow,2,2,2,7.102891196783752,4,"[4, 4, 2]",7.102891196783752
113,"[4, 3, 3]",rainbow,8,6,4,7.00699161472704,4,"[4, 3, 3]",7.00699161472704
114,"[4, 3, 2]",rainbow,2,2,2,9.296887433855265,4,"[4, 3, 2]",9.296887433855265
115,"[4, 2, 2]",rainbow,2,2,2,7.101047749724928,4,"[4, 2, 2]",7.101047749724928
116,"[3, 3, 3]",rainbow,1,1,1,7.1705297758902145,3,"[3, 3, 3]",7.1705297758902145
117,"[3, 3, 2]",rainbow,2,2,2,7.096005500985433,3,"[3, 3, 2]",7.096005500985433
118,"[3, 2, 2]",rainbow,4,3,2,7.102988464010643,3,"[3, 2, 2]",7.102988464010643
119,"[2, 2, 2]",rainbow,8,6,4,7.166004710343996,2,"[2, 2, 2]",7.166004710343996
120,"[14, 9, 9]",rainbow,8,6,4,5.0064895770234115,14,"[14, 9, 9]",5.0064895770234115
121,"[14, 9, 8]",rainbow,8,6,4,5.658129687976012,14,"[14, 9, 8]",5.658129687976012
122,"[14, 9, 7]",rainbow,8,6,4,5.689868040558577,14,"[14, 9, 7]",5.689868040558577
123,"[14, 9, 6]",rainbow,10,7,5,3.8630897481057542,14,"[14, 9, 6]",3.8630897481057542
124,"[14, 9, 5]",rainbow,10,7,5,6.171897375442732,14,"[14, 9, 5]",6.171897375442732
125,"[14, 9, 4]",rainbow,10,7,5,6.2470094430122245,14,"[14, 9, 4]",6.2470094430122245
126,"[14, 9, 3]",rainbow,10,7,5,6.2558328033115815,14,"[14, 9, 3]",6.2558328033115815
127,"[14, 9, 2]",rainbow,10,7,5,6.266068798037173,14,"[14, 9, 2]",6.266068798037173
128,"[14, 8, 8]",rainbow,8,6,4,6.0127139677311465,14,"[14, 8, 8]",6.0127139677311465
129,"[14, 8, 7]",rainbow,8,6,4,6.382766607671332,14,"[14, 8, 7]",6.382766607671332
130,"[14, 8, 6]",rainbow,10,7,5,6.681277475428451,14,"[14, 8, 6]",6.681277475428451
131,"[14, 8, 5]",rainbow,10,7,5,6.772710280677526,14,"[14, 8, 5]",6.772710280677526
132,"[14, 8, 4]",rainbow,10,7,5,6.845348860901929,14,"[14, 8, 4]",6.845348860901929
133,"[14, 8, 3]",rainbow,10,7,5,6.89440608544611,14,"[14, 8, 3]",6.89440608544611
134,"[14, 8, 2]",rainbow,10,7,5,6.910097793721004,14,"[14, 8, 2]",6.910097793721004
135,"[14, 7, 7]",rainbow,8,6,4,6.10027972341137,14,"[14, 7, 7]",6.10027972341137
136,"[14, 7, 6]",rainbow,10,7,5,6.806156754704633,14,"[14, 7, 6]",6.806156754704633
137,"[14, 7, 5]",rainbow,10,7,5,6.785334173805156,14,"[14, 7, 5]",6.785334173805156
138,"[14, 7, 4]",rainbow,10,7,5,6.8694441865681295,14,"[14, 7, 4]",6.8694441865681295
139,"[14, 7, 3]",rainbow,10,7,5,6.914204130747652,14,"[14, 7, 3]",6.914204130747652
140,"[14, 7, 2]",rainbow,10,7,5,6.932780947718199,14,"[14, 7, 2]",6.932780947718199
141,"[14, 6, 6]",rainbow,10,7,5,6.189949096202395,14,"[14, 6, 6]",6.189949096202395
142,"[14, 6, 5]",rainbow,10,7,5,6.813574001715392,14,"[14, 6, 5]",6.813574001715392
143,"[14, 6, 4]",rainbow,10,7,5,6.896345388531661,14,"[14, 6, 4]",6.896345388531661
144,"[14, 6, 3]",rainbow,10,7,5,6.940375562164202,14,"[14, 6, 3]",6.940375562164202
145,"[14, 6, 2]",rainbow,10,7,5,6.966002098629839,14,"[14, 6, 2]",6.966002098629839
146,"[14, 5, 5]",rainbow,10,7,5,8.037890789598661,14,"[14, 5, 5]",8.037890789598661
147,"[14, 5, 4]",rainbow,10,7,5,8.703834982842809,14,"[14, 5, 4]",8.703834982842809
148,"[14, 5, 3]",rainbow,10,7,5,8.77167130812709,14,"[14, 5, 3]",8.77167130812709
149,"[14, 5, 2]",rainbow,10,7,5,8.826608768528429,14,"[14, 5, 2]",8.826608768528429
150,"[14, 4, 4]",rainbow,10,7,5,8.038061985953176,14,"[14, 4, 4]",8.038061985953176
151,"[14, 4, 3]",rainbow,10,7,5,8.771439527826086,14,"[14, 4, 3]",8.771439527826086
152,"[14, 4, 2]",rainbow,10,7,5,8.820599165752508,14,"[14, 4, 2]",8.820599165752508
153,"[14, 3, 3]",rainbow,10,7,5,8.039539784983278,14,"[14, 3, 3]",8.039539784983278
154,"[14, 3, 2]",rainbow,10,7,5,8.822377567023409,14,"[14, 3, 2]",8.822377567023409
155,"[14, 2, 2]",rainbow,10,7,5,8.048932204949832,14,"[14, 2, 2]",8.048932204949832
156,"[14, 14, 9]",rainbow,8,6,4,7.772876880138048,14,"[14, 14, 9]",7.772876880138048
157,"[14, 14, 8]",rainbow,8,6,4,7.886996997447901,14,"[14, 14, 8]",7.886996997447901
158,"[14, 14, 7]",rainbow,8,6,4,8.100994709528324,14,"[14, 14, 7]",8.100994709528324
159,"[14, 14, 6]",rainbow,10,7,5,8.307080721209946,14,"[14, 14, 6]",8.307080721209946
160,"[14, 14, 5]",rainbow,10,7,5,9.496736846370645,14,"[14, 14, 5]",9.496736846370645
161,"[14, 14, 4]",rainbow,10,7,5,9.49293729525751,14,"[14, 14, 4]",9.49293729525751
162,"[14, 14, 3]",rainbow,10,7,5,9.492475171980216,14,"[14, 14, 3]",9.492475171980216
163,"[14, 14, 2]",rainbow,10,7,5,9.493711084141356,14,"[14, 14, 2]",9.493711084141356
164,"[14, 14, 13]",rainbow,15,10,7,10.512918040007326,14,"[14, 14, 13]",10.512918040007326
165,"[14, 14, 12]",rainbow,16,11,8,10.450756602469381,14,"[14, 14, 12]",10.450756602469381
166,"[14, 14, 11]",rainbow,1,1,1,7.110509741881764,14,"[14, 14, 11]",7.110509741881764
167,"[14, 14, 10]",rainbow,2,2,2,8.191256748454473,14,"[14, 14, 10]",8.191256748454473
168,"[14, 13, 9]",rainbow,3,2,2,9.568347453998005,14,"[14, 13, 9]",9.568347453998005
169,"[14, 13, 8]",rainbow,2,2,2,9.501640223921571,14,"[14, 13, 8]",9.501640223921571
170,"[14, 13, 7]",rainbow,8,6,4,9.50919961160784,14,"[14, 13, 7]",9.50919961160784
171,"[14, 13, 6]",rainbow,8,6,4,9.612865477333333,14,"[14, 13, 6]",9.612865477333333
172,"[14, 13, 5]",rainbow,8,6,4,9.960739825732958,14,"[14, 13, 5]",9.960739825732958
173,"[14, 13, 4]",rainbow,8,6,4,9.955541759962651,14,"[14, 13, 4]",9.955541759962651
174,"[14, 13, 3]",rainbow,1,1,1,9.957031137142854,14,"[14, 13, 3]",9.957031137142854
