,flop,board_type,0b,1b,2b,profit,flop,max_profit
100,"[5, 4, 3]",two-tone,1,1,1,2.019863934633828,"[5, 4, 3]",2.019863934633828
101,"[5, 4, 2]",two-tone,1,1,1,1.7457116371127608,"[5, 4, 2]",1.7457116371127608
102,"[5, 3, 3]",two-tone,1,1,1,0.8393948726460772,"[5, 3, 3]",0.8393948726460772
103,"[5, 3, 2]",two-tone,2,2,2,1.222314843676962,"[5, 3, 2]",1.222314843676962
104,"[5, 2, 2]",two-tone,1,1,1,0.8346462009133836,"[5, 2, 2]",0.8346462009133836
105,"[4, 4, 3]",two-tone,2,2,2,1.195918509146663,"[4, 4, 3]",1.195918509146663
106,"[4, 4, 2]",two-tone,1,1,1,1.1920255873528076,"[4, 4, 2]",1.1920255873528076
107,"[4, 3, 3]",two-tone,1,1,1,0.9899346067805168,"[4, 3, 3]",0.9899346067805168
108,"[4, 3, 2]",two-tone,2,2,2,1.490600695532887,"[4, 3, 2]",1.490600695532887
109,"[4, 2, 2]",two-tone,2,2,2,0.9853657338750441,"[4, 2, 2]",0.9853657338750441
110,"[3, 3, 2]",two-tone,1,1,1,1.1932850000150959,"[3, 3, 2]",1.1932850000150959
111,"[3, 2, 2]",two-tone,1,1,1,0.9799074208689756,"[3, 2, 2]",0.9799074208689756
112,"[14, 9, 9]",two-tone,3,2,2,1.2776025062346323,"[14, 9, 9]",1.2776025062346323
113,"[14, 9, 8]",two-tone,1,1,1,1.5400488975957125,"[14, 9, 8]",1.5400488975957125
114,"[14, 9, 7]",two-tone,1,1,1,1.3655739304382577,"[14, 9, 7]",1.3655739304382577
115,"[14, 9, 6]",two-tone,1,1,1,1.2237931737857477,"[14, 9, 6]",1.2237931737857477
116,"[14, 9, 5]",two-tone,1,1,1,1.549472993053387,"[14, 9, 5]",1.549472993053387
117,"[14, 9, 4]",two-tone,1,1,1,1.2836350036438189,"[14, 9, 4]",1.2836350036438189
118,"[14, 9, 3]",two-tone,1,1,1,1.2792991062405483,"[14, 9, 3]",1.2792991062405483
119,"[14, 9, 2]",two-tone,2,2,2,1.2766007891098698,"[14, 9, 2]",1.2766007891098698
120,"[14, 8, 8]",two-tone,2,2,2,0.9842582817070692,"[14, 8, 8]",0.9842582817070692
121,"[14, 8, 7]",two-tone,1,1,1,1.5215081089372138,"[14, 8, 7]",1.5215081089372138
122,"[14, 8, 6]",two-tone,2,2,2,1.5505092570374543,"[14, 8, 6]",1.5505092570374543
123,"[14, 8, 5]",two-tone,1,1,1,1.0588911830724572,"[14, 8, 5]",1.0588911830724572
124,"[14, 8, 4]",two-tone,1,1,1,1.3412299121473252,"[14, 8, 4]",1.3412299121473252
125,"[14, 8, 3]",two-tone,1,1,1,1.3415010513375043,"[14, 8, 3]",1.3415010513375043
126,"[14, 8, 2]",two-tone,1,1,1,1.3423511576320757,"[14, 8, 2]",1.3423511576320757
127,"[14, 7, 7]",two-tone,1,1,1,1.220512775955189,"[14, 7, 7]",1.220512775955189
128,"[14, 7, 6]",two-tone,1,1,1,1.793353327882164,"[14, 7, 6]",1.793353327882164
129,"[14, 7, 5]",two-tone,1,1,1,1.644860686284919,"[14, 7, 5]",1.644860686284919
130,"[14, 7, 4]",two-tone,2,2,2,1.3282073951165276,"[14, 7, 4]",1.3282073951165276
131,"[14, 7, 3]",two-tone,2,2,2,1.3399139940128626,"[14, 7, 3]",1.3399139940128626
132,"[14, 7, 2]",two-tone,1,1,1,1.3399113268863347,"[14, 7, 2]",1.3399113268863347
133,"[14, 6, 6]",two-tone,1,1,1,1.4972307867622523,"[14, 6, 6]",1.4972307867622523
134,"[14, 6, 5]",two-tone,1,1,1,1.8203181913589144,"[14, 6, 5]",1.8203181913589144
135,"[14, 6, 4]",two-tone,2,2,2,1.8257466741334507,"[14, 6, 4]",1.8257466741334507
136,"[14, 6, 3]",two-tone,1,1,1,1.3498851920411101,"[14, 6, 3]",1.3498851920411101
137,"[14, 6, 2]",two-tone,2,2,2,1.3507454122658284,"[14, 6, 2]",1.3507454122658284
138,"[14, 5, 5]",two-tone,3,2,2,1.3742874818694846,"[14, 5, 5]",1.3742874818694846
139,"[14, 5, 4]",two-tone,1,1,1,1.92851054931282,"[14, 5, 4]",1.92851054931282
140,"[14, 5, 3]",two-tone,2,2,2,1.3986096298767838,"[14, 5, 3]",1.3986096298767838
141,"[14, 5, 2]",two-tone,1,1,1,1.383421167620862,"[14, 5, 2]",1.383421167620862
142,"[14, 4, 4]",two-tone,2,2,2,1.5122704915355896,"[14, 4, 4]",1.5122704915355896
143,"[14, 4, 3]",two-tone,1,1,1,1.5737832731746813,"[14, 4, 3]",1.5737832731746813
144,"[14, 4, 2]",two-tone,2,2,2,1.5660870013495622,"[14, 4, 2]",1.5660870013495622
145,"[14, 3, 3]",two-tone,1,1,1,1.5239474881450472,"[14, 3, 3]",1.5239474881450472
