,flop,board_type,0b,1b,2b,profit,flop,max_profit
267,"[13, 11, 2]",two-tone,15,10,7,6.24792484614792,"[13, 11, 2]",6.24792484614792
268,"[13, 11, 11]",two-tone,15,10,7,7.4282907725498335,"[13, 11, 11]",7.4282907725498335
269,"[13, 11, 10]",two-tone,15,10,7,13.535807166169894,"[13, 11, 10]",13.535807166169894
270,"[13, 10, 9]",two-tone,15,10,7,8.135049970588236,"[13, 10, 9]",8.135049970588236
271,"[13, 10, 8]",two-tone,15,10,7,3.271166071631205,"[13, 10, 8]",3.271166071631205
272,"[13, 10, 7]",two-tone,16,11,8,3.2768637489361696,"[13, 10, 7]",3.2768637489361696
273,"[13, 10, 6]",two-tone,16,11,8,3.1646437290780134,"[13, 10, 6]",3.1646437290780134
274,"[13, 10, 5]",two-tone,16,11,8,3.00490744680851,"[13, 10, 5]",3.00490744680851
275,"[13, 10, 4]",two-tone,15,10,7,3.0002638751063824,"[13, 10, 4]",3.0002638751063824
276,"[13, 10, 3]",two-tone,15,10,7,2.9949165905673767,"[13, 10, 3]",2.9949165905673767
277,"[13, 10, 2]",two-tone,16,11,8,2.9981897798581554,"[13, 10, 2]",2.9981897798581554
278,"[13, 10, 10]",two-tone,15,10,7,5.2457878550724635,"[13, 10, 10]",5.2457878550724635
279,"[12, 9, 9]",two-tone,16,11,8,4.498149502352941,"[12, 9, 9]",4.498149502352941
280,"[12, 9, 8]",two-tone,16,11,8,8.11387174885154,"[12, 9, 8]",8.11387174885154
281,"[12, 9, 7]",two-tone,16,11,8,5.448357706896552,"[12, 9, 7]",5.448357706896552
282,"[12, 9, 6]",two-tone,16,11,8,5.4432336728194715,"[12, 9, 6]",5.4432336728194715
283,"[12, 9, 5]",two-tone,15,10,7,5.271100886981678,"[12, 9, 5]",5.271100886981678
284,"[12, 9, 4]",two-tone,15,10,7,5.267262282352942,"[12, 9, 4]",5.267262282352942
285,"[12, 9, 3]",two-tone,16,11,8,5.264389852459017,"[12, 9, 3]",5.264389852459017
286,"[12, 9, 2]",two-tone,15,10,7,5.270707739054966,"[12, 9, 2]",5.270707739054966
287,"[12, 8, 8]",two-tone,16,11,8,3.6219877220113856,"[12, 8, 8]",3.6219877220113856
288,"[12, 8, 7]",two-tone,15,10,7,5.124770988634096,"[12, 8, 7]",5.124770988634096
289,"[12, 8, 6]",two-tone,15,10,7,5.1172006668993015,"[12, 8, 6]",5.1172006668993015
290,"[12, 8, 5]",two-tone,15,10,7,4.965411002087286,"[12, 8, 5]",4.965411002087286
291,"[12, 8, 4]",two-tone,15,10,7,4.949806713092979,"[12, 8, 4]",4.949806713092979
292,"[12, 8, 3]",two-tone,16,11,8,4.949318378842505,"[12, 8, 3]",4.949318378842505
293,"[12, 8, 2]",two-tone,15,10,7,4.949038410056926,"[12, 8, 2]",4.949038410056926
294,"[12, 7, 7]",two-tone,16,11,8,1.8932191074003804,"[12, 7, 7]",1.8932191074003804
295,"[12, 7, 6]",two-tone,15,10,7,3.870451873878364,"[12, 7, 6]",3.870451873878364
296,"[12, 7, 5]",two-tone,16,11,8,3.35234539316888,"[12, 7, 5]",3.35234539316888
297,"[12, 7, 4]",two-tone,16,11,8,3.3176859212523717,"[12, 7, 4]",3.3176859212523717
298,"[12, 7, 3]",two-tone,16,11,8,3.2899537051233385,"[12, 7, 3]",3.2899537051233385
299,"[12, 7, 2]",two-tone,16,11,8,3.30563273946869,"[12, 7, 2]",3.30563273946869
300,"[12, 6, 6]",two-tone,16,11,8,0.7015722005692602,"[12, 6, 6]",0.7015722005692602
301,"[12, 6, 5]",two-tone,16,11,8,2.2453956209677406,"[12, 6, 5]",2.2453956209677406
302,"[12, 6, 4]",two-tone,16,11,8,2.1971142234345344,"[12, 6, 4]",2.1971142234345344
303,"[12, 6, 3]",two-tone,16,11,8,2.167445699999999,"[12, 6, 3]",2.167445699999999
304,"[12, 6, 2]",two-tone,16,11,8,2.1494686679316883,"[12, 6, 2]",2.1494686679316883
305,"[12, 5, 5]",two-tone,16,11,8,-0.3662876162895914,"[12, 5, 5]",-0.3662876162895914
306,"[12, 5, 4]",two-tone,16,11,8,1.130714549864254,"[12, 5, 4]",1.130714549864254
307,"[12, 5, 3]",two-tone,16,11,8,1.0789594216289606,"[12, 5, 3]",1.0789594216289606
308,"[12, 5, 2]",two-tone,16,11,8,1.044506742262444,"[12, 5, 2]",1.044506742262444
309,"[12, 4, 4]",two-tone,16,11,8,-0.3719501923076918,"[12, 4, 4]",-0.3719501923076918
310,"[12, 4, 3]",two-tone,16,11,8,1.0769880933936655,"[12, 4, 3]",1.0769880933936655
311,"[12, 4, 2]",two-tone,16,11,8,1.0462910382805442,"[12, 4, 2]",1.0462910382805442
312,"[12, 3, 3]",two-tone,16,11,8,-0.3855688214479638,"[12, 3, 3]",-0.3855688214479638
313,"[12, 3, 2]",two-tone,16,11,8,1.0443415333936656,"[12, 3, 2]",1.0443415333936656
314,"[12, 2, 2]",two-tone,16,11,8,-0.3709466896832565,"[12, 2, 2]",-0.3709466896832565
315,"[12, 12, 9]",two-tone,16,11,8,4.777377850488933,"[12, 12, 9]",4.777377850488933
316,"[12, 12, 8]",two-tone,16,11,8,4.551094663600109,"[12, 12, 8]",4.551094663600109
317,"[12, 12, 7]",two-tone,16,11,8,2.575015580168585,"[12, 12, 7]",2.575015580168585
318,"[12, 12, 6]",two-tone,16,11,8,1.2145145209371884,"[12, 12, 6]",1.2145145209371884
319,"[12, 12, 5]",two-tone,16,11,8,-0.09681129936805544,"[12, 12, 5]",-0.09681129936805544
320,"[12, 12, 4]",two-tone,16,11,8,-0.09392430073107194,"[12, 12, 4]",-0.09392430073107194
321,"[12, 12, 3]",two-tone,16,11,8,-0.08543956197596048,"[12, 12, 3]",-0.08543956197596048
322,"[12, 12, 2]",two-tone,16,11,8,-0.09168186047664227,"[12, 12, 2]",-0.09168186047664227
323,"[12, 12, 11]",two-tone,15,10,7,6.228559686559139,"[12, 12, 11]",6.228559686559139
324,"[12, 12, 10]",two-tone,16,11,8,5.019496085444648,"[12, 12, 10]",5.019496085444648
325,"[12, 11, 9]",two-tone,15,10,7,10.893013222333002,"[12, 11, 9]",10.893013222333002
326,"[12, 11, 8]",two-tone,15,10,7,10.83504814446808,"[12, 11, 8]",10.83504814446808
327,"[12, 11, 7]",two-tone,15,10,7,7.6362981901353955,"[12, 11, 7]",7.6362981901353955
328,"[12, 11, 6]",two-tone,16,11,8,7.632031657446808,"[12, 11, 6]",7.632031657446808
329,"[12, 11, 5]",two-tone,16,11,8,7.251475943690388,"[12, 11, 5]",7.251475943690388
330,"[12, 11, 4]",two-tone,16,11,8,7.256485127109317,"[12, 11, 4]",7.256485127109317
331,"[12, 11, 3]",two-tone,15,10,7,7.25266610619956,"[12, 11, 3]",7.25266610619956
332,"[12, 11, 2]",two-tone,15,10,7,7.2573043400586945,"[12, 11, 2]",7.2573043400586945
333,"[12, 11, 11]",two-tone,16,11,8,8.275166530046937,"[12, 11, 11]",8.275166530046937
334,"[12, 11, 10]",two-tone,15,10,7,13.823462063636365,"[12, 11, 10]",13.823462063636365
335,"[12, 10, 9]",two-tone,15,10,7,7.796157211432831,"[12, 10, 9]",7.796157211432831
336,"[12, 10, 8]",two-tone,15,10,7,8.642259867446692,"[12, 10, 8]",8.642259867446692
337,"[12, 10, 7]",two-tone,15,10,7,4.526968610107142,"[12, 10, 7]",4.526968610107142
338,"[12, 10, 6]",two-tone,16,11,8,5.213027762249999,"[12, 10, 6]",5.213027762249999
339,"[12, 10, 5]",two-tone,16,11,8,4.376720408508474,"[12, 10, 5]",4.376720408508474
340,"[12, 10, 4]",two-tone,16,11,8,4.379311161559322,"[12, 10, 4]",4.379311161559322
341,"[12, 10, 3]",two-tone,16,11,8,4.382614085491523,"[12, 10, 3]",4.382614085491523
342,"[12, 10, 2]",two-tone,16,11,8,4.376147397491525,"[12, 10, 2]",4.376147397491525
343,"[12, 10, 10]",two-tone,16,11,8,6.374996707953597,"[12, 10, 10]",6.374996707953597
344,"[11, 9, 9]",two-tone,15,10,7,3.081243225274725,"[11, 9, 9]",3.081243225274725
345,"[11, 9, 8]",two-tone,16,11,8,8.645681936011574,"[11, 9, 8]",8.645681936011574
346,"[11, 9, 7]",two-tone,16,11,8,8.761840127747254,"[11, 9, 7]",8.761840127747254
347,"[11, 9, 6]",two-tone,16,11,8,5.364458192307692,"[11, 9, 6]",5.364458192307692
348,"[11, 9, 5]",two-tone,15,10,7,5.8825674615384616,"[11, 9, 5]",5.8825674615384616
349,"[11, 9, 4]",two-tone,16,11,8,5.1453819743589735,"[11, 9, 4]",5.1453819743589735
350,"[11, 9, 3]",two-tone,15,10,7,5.150962794871795,"[11, 9, 3]",5.150962794871795
351,"[11, 9, 2]",two-tone,16,11,8,5.148421948717949,"[11, 9, 2]",5.148421948717949
352,"[11, 8, 8]",two-tone,15,10,7,1.968428388196286,"[11, 8, 8]",1.968428388196286
353,"[11, 8, 7]",two-tone,15,10,7,6.920981881868133,"[11, 8, 7]",6.920981881868133
354,"[11, 8, 6]",two-tone,15,10,7,5.165424633006993,"[11, 8, 6]",5.165424633006993
355,"[11, 8, 5]",two-tone,15,10,7,4.967894597082227,"[11, 8, 5]",4.967894597082227
356,"[11, 8, 4]",two-tone,15,10,7,4.952258647877984,"[11, 8, 4]",4.952258647877984
357,"[11, 8, 3]",two-tone,16,11,8,4.950971899336869,"[11, 8, 3]",4.950971899336869
358,"[11, 8, 2]",two-tone,15,10,7,4.955213752652519,"[11, 8, 2]",4.955213752652519
359,"[11, 7, 7]",two-tone,16,11,8,0.5341085328912474,"[11, 7, 7]",0.5341085328912474
360,"[11, 7, 6]",two-tone,15,10,7,3.811138346713287,"[11, 7, 6]",3.811138346713287
361,"[11, 7, 5]",two-tone,15,10,7,3.6724972962864717,"[11, 7, 5]",3.6724972962864717
362,"[11, 7, 4]",two-tone,16,11,8,3.6510182423076927,"[11, 7, 4]",3.6510182423076927
363,"[11, 7, 3]",two-tone,16,11,8,3.6309268409814317,"[11, 7, 3]",3.6309268409814317
364,"[11, 7, 2]",two-tone,15,10,7,3.6403823144562337,"[11, 7, 2]",3.6403823144562337
365,"[11, 6, 6]",two-tone,15,10,7,-0.8851965245358089,"[11, 6, 6]",-0.8851965245358089
366,"[11, 6, 5]",two-tone,15,10,7,2.412678291777187,"[11, 6, 5]",2.412678291777187
367,"[11, 6, 4]",two-tone,15,10,7,2.3742200238726774,"[11, 6, 4]",2.3742200238726774
368,"[11, 6, 3]",two-tone,16,11,8,2.339234850132625,"[11, 6, 3]",2.339234850132625
369,"[11, 6, 2]",two-tone,16,11,8,2.32168921949602,"[11, 6, 2]",2.32168921949602
370,"[11, 5, 5]",two-tone,8,6,4,-2.0513216699873897,"[11, 5, 5]",-2.0513216699873897
371,"[11, 5, 4]",two-tone,16,11,8,1.1623029703656993,"[11, 5, 4]",1.1623029703656993
372,"[11, 5, 3]",two-tone,15,10,7,1.1314639433795721,"[11, 5, 3]",1.1314639433795721
373,"[11, 5, 2]",two-tone,16,11,8,1.0875005741488015,"[11, 5, 2]",1.0875005741488015
374,"[11, 4, 4]",two-tone,10,7,5,-2.0506008176544768,"[11, 4, 4]",-2.0506008176544768
375,"[11, 4, 3]",two-tone,16,11,8,1.131729802017654,"[11, 4, 3]",1.131729802017654
376,"[11, 4, 2]",two-tone,16,11,8,1.0892476325346778,"[11, 4, 2]",1.0892476325346778
377,"[11, 3, 3]",two-tone,16,11,8,-2.042814021059268,"[11, 3, 3]",-2.042814021059268
378,"[11, 3, 2]",two-tone,15,10,7,1.095280278688525,"[11, 3, 2]",1.095280278688525
379,"[11, 2, 2]",two-tone,16,11,8,-2.04405583039092,"[11, 2, 2]",-2.04405583039092
380,"[11, 11, 9]",two-tone,15,10,7,4.828041478041524,"[11, 11, 9]",4.828041478041524
381,"[11, 11, 8]",two-tone,16,11,8,4.365900225514404,"[11, 11, 8]",4.365900225514404
382,"[11, 11, 7]",two-tone,15,10,7,2.7889889938271613,"[11, 11, 7]",2.7889889938271613
383,"[11, 11, 6]",two-tone,8,6,4,1.202507595061728,"[11, 11, 6]",1.202507595061728
384,"[11, 11, 5]",two-tone,15,10,7,-0.24286032929292836,"[11, 11, 5]",-0.24286032929292836
385,"[11, 11, 4]",two-tone,15,10,7,-0.2485023340067332,"[11, 11, 4]",-0.2485023340067332
386,"[11, 11, 3]",two-tone,15,10,7,-0.2473005824915817,"[11, 11, 3]",-0.2473005824915817
387,"[11, 11, 2]",two-tone,10,7,5,-0.2415122471380471,"[11, 11, 2]",-0.2415122471380471
388,"[11, 11, 10]",two-tone,15,10,7,6.590839323105475,"[11, 11, 10]",6.590839323105475
389,"[11, 10, 9]",two-tone,16,11,8,10.52434992498286,"[11, 10, 9]",10.52434992498286
390,"[11, 10, 8]",two-tone,15,10,7,9.753369030038053,"[11, 10, 8]",9.753369030038053
391,"[11, 10, 7]",two-tone,16,11,8,9.86326855098039,"[11, 10, 7]",9.86326855098039
392,"[11, 10, 6]",two-tone,16,11,8,6.571258766289593,"[11, 10, 6]",6.571258766289593
393,"[11, 10, 5]",two-tone,15,10,7,6.265894979037434,"[11, 10, 5]",6.265894979037434
394,"[11, 10, 4]",two-tone,15,10,7,6.270574238074866,"[11, 10, 4]",6.270574238074866
395,"[11, 10, 3]",two-tone,16,11,8,6.269207957219251,"[11, 10, 3]",6.269207957219251
396,"[11, 10, 2]",two-tone,15,10,7,6.265346945882353,"[11, 10, 2]",6.265346945882353
397,"[11, 10, 10]",two-tone,15,10,7,6.2987707213584905,"[11, 10, 10]",6.2987707213584905
398,"[10, 9, 9]",two-tone,15,10,7,7.394594093730407,"[10, 9, 9]",7.394594093730407
399,"[10, 9, 8]",two-tone,15,10,7,11.618696460363633,"[10, 9, 8]",11.618696460363633
400,"[10, 9, 7]",two-tone,8,6,4,12.049750678852078,"[10, 9, 7]",12.049750678852078
401,"[10, 9, 6]",two-tone,15,10,7,11.231470212203385,"[10, 9, 6]",11.231470212203385
402,"[10, 9, 5]",two-tone,16,11,8,8.829846949968651,"[10, 9, 5]",8.829846949968651
403,"[10, 9, 4]",two-tone,16,11,8,8.827710194482759,"[10, 9, 4]",8.827710194482759
404,"[10, 9, 3]",two-tone,16,11,8,8.830420292539182,"[10, 9, 3]",8.830420292539182
405,"[10, 9, 2]",two-tone,15,10,7,8.827090347774293,"[10, 9, 2]",8.827090347774293
406,"[10, 8, 8]",two-tone,16,11,8,5.128665149830509,"[10, 8, 8]",5.128665149830509
407,"[10, 8, 7]",two-tone,16,11,8,9.769239178787876,"[10, 8, 7]",9.769239178787876
408,"[10, 8, 6]",two-tone,16,11,8,9.133643066666666,"[10, 8, 6]",9.133643066666666
409,"[10, 8, 5]",two-tone,15,10,7,6.8670459779661,"[10, 8, 5]",6.8670459779661
410,"[10, 8, 4]",two-tone,16,11,8,7.6262029383050844,"[10, 8, 4]",7.6262029383050844
411,"[10, 8, 3]",two-tone,15,10,7,6.860810248813558,"[10, 8, 3]",6.860810248813558
412,"[10, 8, 2]",two-tone,15,10,7,6.862991060616331,"[10, 8, 2]",6.862991060616331
413,"[10, 7, 7]",two-tone,16,11,8,3.7567879448382135,"[10, 7, 7]",3.7567879448382135
414,"[10, 7, 6]",two-tone,16,11,8,7.12136261090909,"[10, 7, 6]",7.12136261090909
415,"[10, 7, 5]",two-tone,15,10,7,5.553584746070879,"[10, 7, 5]",5.553584746070879
416,"[10, 7, 4]",two-tone,15,10,7,5.552164202434515,"[10, 7, 4]",5.552164202434515
417,"[10, 7, 3]",two-tone,16,11,8,5.530576578089368,"[10, 7, 3]",5.530576578089368
418,"[10, 7, 2]",two-tone,16,11,8,5.534843658397534,"[10, 7, 2]",5.534843658397534
419,"[10, 6, 6]",two-tone,15,10,7,2.3572156061941447,"[10, 6, 6]",2.3572156061941447
420,"[10, 6, 5]",two-tone,16,11,8,4.225851197226501,"[10, 6, 5]",4.225851197226501
421,"[10, 6, 4]",two-tone,15,10,7,4.214377600770416,"[10, 6, 4]",4.214377600770416
422,"[10, 6, 3]",two-tone,16,11,8,4.185200782126348,"[10, 6, 3]",4.185200782126348
423,"[10, 6, 2]",two-tone,15,10,7,4.1788445297380585,"[10, 6, 2]",4.1788445297380585
424,"[10, 5, 5]",two-tone,15,10,7,0.9384366507331371,"[10, 5, 5]",0.9384366507331371
425,"[10, 5, 4]",two-tone,16,11,8,2.8406198688563045,"[10, 5, 4]",2.8406198688563045
426,"[10, 5, 3]",two-tone,16,11,8,2.81540582803519,"[10, 5, 3]",2.81540582803519
427,"[10, 5, 2]",two-tone,15,10,7,2.793021170821113,"[10, 5, 2]",2.793021170821113
428,"[10, 4, 4]",two-tone,16,11,8,0.9342473847507322,"[10, 4, 4]",0.9342473847507322
429,"[10, 4, 3]",two-tone,15,10,7,2.803818646832844,"[10, 4, 3]",2.803818646832844
430,"[10, 4, 2]",two-tone,16,11,8,2.7724835726979458,"[10, 4, 2]",2.7724835726979458
431,"[10, 3, 3]",two-tone,15,10,7,0.9389075024926684,"[10, 3, 3]",0.9389075024926684
432,"[10, 3, 2]",two-tone,16,11,8,2.778045753049853,"[10, 3, 2]",2.778045753049853
433,"[10, 2, 2]",two-tone,16,11,8,0.9418974032258056,"[10, 2, 2]",0.9418974032258056
434,"[10, 10, 9]",two-tone,15,10,7,8.693260630645161,"[10, 10, 9]",8.693260630645161
435,"[10, 10, 8]",two-tone,16,11,8,7.072810611290323,"[10, 10, 8]",7.072810611290323
436,"[10, 10, 7]",two-tone,16,11,8,5.572872059447006,"[10, 10, 7]",5.572872059447006
437,"[10, 10, 6]",two-tone,15,10,7,4.038744966589864,"[10, 10, 6]",4.038744966589864
438,"[10, 10, 5]",two-tone,15,10,7,2.3822977522816164,"[10, 10, 5]",2.3822977522816164
439,"[10, 10, 4]",two-tone,15,10,7,2.3870486023468063,"[10, 10, 4]",2.3870486023468063
440,"[10, 10, 3]",two-tone,15,10,7,2.3841335426336383,"[10, 10, 3]",2.3841335426336383
441,"[10, 10, 2]",two-tone,15,10,7,2.379624239895698,"[10, 10, 2]",2.379624239895698
