,_flop,_board_type,_0b,_1b,_2b,_profit,flop,max_profit
111,"[3, 2, 2]",two-tone,1,1,1,-0.3271539666252984,"[3, 2, 2]",-0.3271539666252984
112,"[14, 9, 9]",two-tone,16,11,8,1.9880785581803933,"[14, 9, 9]",1.9880785581803933
113,"[14, 9, 8]",two-tone,16,11,8,1.240570822452439,"[14, 9, 8]",1.240570822452439
114,"[14, 9, 7]",two-tone,8,6,4,0.830753609416288,"[14, 9, 7]",0.830753609416288
115,"[14, 9, 6]",two-tone,1,1,1,0.8608291465712885,"[14, 9, 6]",0.8608291465712885
116,"[14, 9, 5]",two-tone,2,2,2,1.02824358393793,"[14, 9, 5]",1.02824358393793
117,"[14, 9, 4]",two-tone,2,2,2,0.743723086140101,"[14, 9, 4]",0.743723086140101
118,"[14, 9, 3]",two-tone,1,1,1,0.7923411307882399,"[14, 9, 3]",0.7923411307882399
119,"[14, 9, 2]",two-tone,2,2,2,0.8183888107379762,"[14, 9, 2]",0.8183888107379762
120,"[14, 8, 8]",two-tone,16,11,8,1.3172644237718356,"[14, 8, 8]",1.3172644237718356
121,"[14, 8, 7]",two-tone,8,6,4,0.6782286483377116,"[14, 8, 7]",0.6782286483377116
122,"[14, 8, 6]",two-tone,1,1,1,0.5696659287094603,"[14, 8, 6]",0.5696659287094603
123,"[14, 8, 5]",two-tone,1,1,1,0.5748400446180073,"[14, 8, 5]",0.5748400446180073
124,"[14, 8, 4]",two-tone,1,1,1,0.6440748489971724,"[14, 8, 4]",0.6440748489971724
125,"[14, 8, 3]",two-tone,2,2,2,0.6889934495331929,"[14, 8, 3]",0.6889934495331929
126,"[14, 8, 2]",two-tone,2,2,2,0.7117502628608801,"[14, 8, 2]",0.7117502628608801
127,"[14, 7, 7]",two-tone,8,6,4,1.3259436951316692,"[14, 7, 7]",1.3259436951316692
128,"[14, 7, 6]",two-tone,1,1,1,0.8583316392862093,"[14, 7, 6]",0.8583316392862093
129,"[14, 7, 5]",two-tone,1,1,1,1.0320543234281518,"[14, 7, 5]",1.0320543234281518
130,"[14, 7, 4]",two-tone,1,1,1,0.6670317391393769,"[14, 7, 4]",0.6670317391393769
131,"[14, 7, 3]",two-tone,1,1,1,0.7194596632617004,"[14, 7, 3]",0.7194596632617004
132,"[14, 7, 2]",two-tone,2,2,2,0.7354199539067164,"[14, 7, 2]",0.7354199539067164
133,"[14, 6, 6]",two-tone,10,7,5,1.401830472305181,"[14, 6, 6]",1.401830472305181
134,"[14, 6, 5]",two-tone,1,1,1,1.0860936573718751,"[14, 6, 5]",1.0860936573718751
135,"[14, 6, 4]",two-tone,1,1,1,1.0834172730303595,"[14, 6, 4]",1.0834172730303595
136,"[14, 6, 3]",two-tone,1,1,1,0.7316950773622493,"[14, 6, 3]",0.7316950773622493
137,"[14, 6, 2]",two-tone,1,1,1,0.7496457349561739,"[14, 6, 2]",0.7496457349561739
138,"[14, 5, 5]",two-tone,10,7,5,1.3097703398385108,"[14, 5, 5]",1.3097703398385108
139,"[14, 5, 4]",two-tone,1,1,1,0.9572733912909108,"[14, 5, 4]",0.9572733912909108
140,"[14, 5, 3]",two-tone,1,1,1,0.4607262168951282,"[14, 5, 3]",0.4607262168951282
141,"[14, 5, 2]",two-tone,1,1,1,0.5175750554508014,"[14, 5, 2]",0.5175750554508014
142,"[14, 4, 4]",two-tone,2,2,2,1.0844985504316902,"[14, 4, 4]",1.0844985504316902
143,"[14, 4, 3]",two-tone,1,1,1,0.4884895543979117,"[14, 4, 3]",0.4884895543979117
144,"[14, 4, 2]",two-tone,1,1,1,0.5225852146596031,"[14, 4, 2]",0.5225852146596031
145,"[14, 3, 3]",two-tone,2,2,2,0.9787540410022704,"[14, 3, 3]",0.9787540410022704
146,"[14, 3, 2]",two-tone,1,1,1,0.7652263411230029,"[14, 3, 2]",0.7652263411230029
147,"[14, 2, 2]",two-tone,2,2,2,0.9435763380832152,"[14, 2, 2]",0.9435763380832152
148,"[14, 14, 9]",two-tone,16,11,8,2.107417236908511,"[14, 14, 9]",2.107417236908511
149,"[14, 14, 8]",two-tone,16,11,8,1.593343905638234,"[14, 14, 8]",1.593343905638234
150,"[14, 14, 7]",two-tone,16,11,8,1.436880236029028,"[14, 14, 7]",1.436880236029028
151,"[14, 14, 6]",two-tone,16,11,8,1.1737222846350752,"[14, 14, 6]",1.1737222846350752
152,"[14, 14, 5]",two-tone,10,7,5,1.1618341767781315,"[14, 14, 5]",1.1618341767781315
153,"[14, 14, 4]",two-tone,10,7,5,1.0416231158660467,"[14, 14, 4]",1.0416231158660467
154,"[14, 14, 3]",two-tone,10,7,5,0.9965239536528432,"[14, 14, 3]",0.9965239536528432
155,"[14, 14, 2]",two-tone,10,7,5,0.9064929495918098,"[14, 14, 2]",0.9064929495918098
156,"[14, 14, 13]",two-tone,16,11,8,2.7928198867381395,"[14, 14, 13]",2.7928198867381395
157,"[14, 14, 12]",two-tone,16,11,8,2.780393671969334,"[14, 14, 12]",2.780393671969334
158,"[14, 14, 11]",two-tone,16,11,8,2.92788066269376,"[14, 14, 11]",2.92788066269376
159,"[14, 14, 10]",two-tone,16,11,8,2.477672933617202,"[14, 14, 10]",2.477672933617202
160,"[14, 13, 9]",two-tone,3,2,2,1.905371023532948,"[14, 13, 9]",1.905371023532948
161,"[14, 13, 8]",two-tone,3,2,2,1.872100535018776,"[14, 13, 8]",1.872100535018776
162,"[14, 13, 7]",two-tone,3,2,2,1.9285475632732108,"[14, 13, 7]",1.9285475632732108
163,"[14, 13, 6]",two-tone,16,11,8,1.934434386873278,"[14, 13, 6]",1.934434386873278
164,"[14, 13, 5]",two-tone,16,11,8,1.9566609042892,"[14, 13, 5]",1.9566609042892
165,"[14, 13, 4]",two-tone,16,11,8,1.9975465485363624,"[14, 13, 4]",1.9975465485363624
166,"[14, 13, 3]",two-tone,16,11,8,2.0637758079220765,"[14, 13, 3]",2.0637758079220765
167,"[14, 13, 2]",two-tone,16,11,8,2.050847426418,"[14, 13, 2]",2.050847426418
168,"[14, 13, 13]",two-tone,16,11,8,2.832903177014705,"[14, 13, 13]",2.832903177014705
169,"[14, 13, 12]",two-tone,1,1,1,2.714268003996469,"[14, 13, 12]",2.714268003996469
170,"[14, 13, 11]",two-tone,1,1,1,1.929323251600909,"[14, 13, 11]",1.929323251600909
171,"[14, 13, 10]",two-tone,2,2,2,2.8775647725627334,"[14, 13, 10]",2.8775647725627334
172,"[14, 12, 9]",two-tone,8,6,4,1.825532906835679,"[14, 12, 9]",1.825532906835679
173,"[14, 12, 8]",two-tone,2,2,2,1.7575938053246658,"[14, 12, 8]",1.7575938053246658
174,"[14, 12, 7]",two-tone,3,2,2,1.6732707245604759,"[14, 12, 7]",1.6732707245604759
175,"[14, 12, 6]",two-tone,2,2,2,1.6105501591519515,"[14, 12, 6]",1.6105501591519515
176,"[14, 12, 5]",two-tone,2,2,2,1.5867627389156942,"[14, 12, 5]",1.5867627389156942
177,"[14, 12, 4]",two-tone,2,2,2,1.6187914639123833,"[14, 12, 4]",1.6187914639123833
178,"[14, 12, 3]",two-tone,2,2,2,1.6550399442680868,"[14, 12, 3]",1.6550399442680868
179,"[14, 12, 2]",two-tone,2,2,2,1.6585333628467291,"[14, 12, 2]",1.6585333628467291
180,"[14, 12, 12]",two-tone,16,11,8,2.7054772364924373,"[14, 12, 12]",2.7054772364924373
181,"[14, 12, 11]",two-tone,1,1,1,2.178607374944411,"[14, 12, 11]",2.178607374944411
182,"[14, 12, 10]",two-tone,1,1,1,3.2813344861354063,"[14, 12, 10]",3.2813344861354063
183,"[14, 11, 9]",two-tone,16,11,8,2.1016423982807,"[14, 11, 9]",2.1016423982807
184,"[14, 11, 8]",two-tone,2,2,2,1.7558245599190736,"[14, 11, 8]",1.7558245599190736
185,"[14, 11, 7]",two-tone,2,2,2,1.9781674864009573,"[14, 11, 7]",1.9781674864009573
186,"[14, 11, 6]",two-tone,2,2,2,1.920514748143052,"[14, 11, 6]",1.920514748143052
187,"[14, 11, 5]",two-tone,2,2,2,1.896310048526608,"[14, 11, 5]",1.896310048526608
188,"[14, 11, 4]",two-tone,2,2,2,1.9168809067282544,"[14, 11, 4]",1.9168809067282544
189,"[14, 11, 3]",two-tone,2,2,2,1.9556252672703494,"[14, 11, 3]",1.9556252672703494
190,"[14, 11, 2]",two-tone,2,2,2,1.9578521809324505,"[14, 11, 2]",1.9578521809324505
191,"[14, 11, 11]",two-tone,16,11,8,2.9698321741367497,"[14, 11, 11]",2.9698321741367497
192,"[14, 11, 10]",two-tone,1,1,1,3.499474097751472,"[14, 11, 10]",3.499474097751472
193,"[14, 10, 9]",two-tone,15,10,7,1.7847572167654926,"[14, 10, 9]",1.7847572167654926
194,"[14, 10, 8]",two-tone,8,6,4,1.4632280681310637,"[14, 10, 8]",1.4632280681310637
195,"[14, 10, 7]",two-tone,1,1,1,1.477295459496001,"[14, 10, 7]",1.477295459496001
196,"[14, 10, 6]",two-tone,2,2,2,1.6865587910332769,"[14, 10, 6]",1.6865587910332769
197,"[14, 10, 5]",two-tone,2,2,2,1.3420725904408948,"[14, 10, 5]",1.3420725904408948
198,"[14, 10, 4]",two-tone,2,2,2,1.400249315746409,"[14, 10, 4]",1.400249315746409
199,"[14, 10, 3]",two-tone,1,1,1,1.468754104674589,"[14, 10, 3]",1.468754104674589
200,"[14, 10, 2]",two-tone,1,1,1,1.5010406429251577,"[14, 10, 2]",1.5010406429251577
201,"[14, 10, 10]",two-tone,16,11,8,2.3671392149629877,"[14, 10, 10]",2.3671392149629877
202,"[13, 9, 9]",two-tone,16,11,8,2.0134009306647034,"[13, 9, 9]",2.0134009306647034
203,"[13, 9, 8]",two-tone,10,7,5,1.2055886677380014,"[13, 9, 8]",1.2055886677380014
204,"[13, 9, 7]",two-tone,10,7,5,1.2043561252743378,"[13, 9, 7]",1.2043561252743378
205,"[13, 9, 6]",two-tone,1,1,1,1.1136634163214538,"[13, 9, 6]",1.1136634163214538
206,"[13, 9, 5]",two-tone,1,1,1,1.2935552421955028,"[13, 9, 5]",1.2935552421955028
207,"[13, 9, 4]",two-tone,2,2,2,1.1421215782000702,"[13, 9, 4]",1.1421215782000702
208,"[13, 9, 3]",two-tone,2,2,2,1.1781888066076849,"[13, 9, 3]",1.1781888066076849
209,"[13, 9, 2]",two-tone,1,1,1,1.2030987788219845,"[13, 9, 2]",1.2030987788219845
210,"[13, 8, 8]",two-tone,16,11,8,1.211633717742854,"[13, 8, 8]",1.211633717742854
211,"[13, 8, 7]",two-tone,8,6,4,0.8063304979108261,"[13, 8, 7]",0.8063304979108261
212,"[13, 8, 6]",two-tone,1,1,1,0.6917004497267385,"[13, 8, 6]",0.6917004497267385
213,"[13, 8, 5]",two-tone,1,1,1,0.7011223343550304,"[13, 8, 5]",0.7011223343550304
214,"[13, 8, 4]",two-tone,2,2,2,0.7389123945935296,"[13, 8, 4]",0.7389123945935296
215,"[13, 8, 3]",two-tone,3,2,2,0.7507378197059605,"[13, 8, 3]",0.7507378197059605
216,"[13, 8, 2]",two-tone,2,2,2,0.7726808507986527,"[13, 8, 2]",0.7726808507986527
217,"[13, 7, 7]",two-tone,8,6,4,1.3785229425203291,"[13, 7, 7]",1.3785229425203291
218,"[13, 7, 6]",two-tone,1,1,1,1.176009983322378,"[13, 7, 6]",1.176009983322378
219,"[13, 7, 5]",two-tone,1,1,1,1.376186212290701,"[13, 7, 5]",1.376186212290701
220,"[13, 7, 4]",two-tone,1,1,1,0.9407722414530896,"[13, 7, 4]",0.9407722414530896
221,"[13, 7, 3]",two-tone,2,2,2,0.9579376355023892,"[13, 7, 3]",0.9579376355023892
222,"[13, 7, 2]",two-tone,2,2,2,0.9676590115048336,"[13, 7, 2]",0.9676590115048336
223,"[13, 6, 6]",two-tone,10,7,5,1.4572582164070742,"[13, 6, 6]",1.4572582164070742
224,"[13, 6, 5]",two-tone,1,1,1,1.437912680504386,"[13, 6, 5]",1.437912680504386
225,"[13, 6, 4]",two-tone,1,1,1,1.4192247573573358,"[13, 6, 4]",1.4192247573573358
226,"[13, 6, 3]",two-tone,1,1,1,0.9770150342605798,"[13, 6, 3]",0.9770150342605798
227,"[13, 6, 2]",two-tone,2,2,2,0.9797900830314384,"[13, 6, 2]",0.9797900830314384
228,"[13, 5, 5]",two-tone,10,7,5,1.5188541900710313,"[13, 5, 5]",1.5188541900710313
229,"[13, 5, 4]",two-tone,1,1,1,1.4318423685329336,"[13, 5, 4]",1.4318423685329336
230,"[13, 5, 3]",two-tone,1,1,1,0.9068076967405304,"[13, 5, 3]",0.9068076967405304
231,"[13, 5, 2]",two-tone,1,1,1,0.910848937415432,"[13, 5, 2]",0.910848937415432
232,"[13, 4, 4]",two-tone,2,2,2,1.228747486552374,"[13, 4, 4]",1.228747486552374
233,"[13, 4, 3]",two-tone,1,1,1,0.8758145731376651,"[13, 4, 3]",0.8758145731376651
234,"[13, 4, 2]",two-tone,1,1,1,0.8613097096638369,"[13, 4, 2]",0.8613097096638369
235,"[13, 3, 3]",two-tone,1,1,1,1.1322411319009305,"[13, 3, 3]",1.1322411319009305
236,"[13, 3, 2]",two-tone,1,1,1,0.8381251199005978,"[13, 3, 2]",0.8381251199005978
237,"[13, 2, 2]",two-tone,1,1,1,1.103966867907747,"[13, 2, 2]",1.103966867907747
238,"[13, 13, 9]",two-tone,16,11,8,2.11862761030478,"[13, 13, 9]",2.11862761030478
239,"[13, 13, 8]",two-tone,8,6,4,1.4058131352030356,"[13, 13, 8]",1.4058131352030356
240,"[13, 13, 7]",two-tone,8,6,4,1.3822626793939463,"[13, 13, 7]",1.3822626793939463
241,"[13, 13, 6]",two-tone,1,1,1,1.229560665980031,"[13, 13, 6]",1.229560665980031
242,"[13, 13, 5]",two-tone,10,7,5,1.2723379196713718,"[13, 13, 5]",1.2723379196713718
243,"[13, 13, 4]",two-tone,10,7,5,1.1176004108708817,"[13, 13, 4]",1.1176004108708817
244,"[13, 13, 3]",two-tone,2,2,2,1.073382324023852,"[13, 13, 3]",1.073382324023852
245,"[13, 13, 2]",two-tone,8,6,4,1.1080425500305076,"[13, 13, 2]",1.1080425500305076
246,"[13, 13, 12]",two-tone,16,11,8,2.576449453998181,"[13, 13, 12]",2.576449453998181
247,"[13, 13, 11]",two-tone,16,11,8,2.7401992217723645,"[13, 13, 11]",2.7401992217723645
248,"[13, 13, 10]",two-tone,16,11,8,2.4344863973132496,"[13, 13, 10]",2.4344863973132496
249,"[13, 12, 9]",two-tone,1,1,1,1.9452362354763952,"[13, 12, 9]",1.9452362354763952
250,"[13, 12, 8]",two-tone,3,2,2,1.4073029985115413,"[13, 12, 8]",1.4073029985115413
251,"[13, 12, 7]",two-tone,2,2,2,1.4058796860697995,"[13, 12, 7]",1.4058796860697995
252,"[13, 12, 6]",two-tone,2,2,2,1.3831941795786322,"[13, 12, 6]",1.3831941795786322
253,"[13, 12, 5]",two-tone,2,2,2,1.3458344098228292,"[13, 12, 5]",1.3458344098228292
254,"[13, 12, 4]",two-tone,2,2,2,1.3596228972883129,"[13, 12, 4]",1.3596228972883129
255,"[13, 12, 3]",two-tone,2,2,2,1.3800487205935577,"[13, 12, 3]",1.3800487205935577
256,"[13, 12, 2]",two-tone,2,2,2,1.3823576815328404,"[13, 12, 2]",1.3823576815328404
257,"[13, 12, 12]",two-tone,16,11,8,2.6603303161554313,"[13, 12, 12]",2.6603303161554313
258,"[13, 12, 11]",two-tone,1,1,1,2.5767765103346782,"[13, 12, 11]",2.5767765103346782
259,"[13, 12, 10]",two-tone,1,1,1,3.1289529272652787,"[13, 12, 10]",3.1289529272652787
260,"[13, 11, 9]",two-tone,10,7,5,1.7180945720463854,"[13, 11, 9]",1.7180945720463854
261,"[13, 11, 8]",two-tone,10,7,5,1.6573262772736268,"[13, 11, 8]",1.6573262772736268
262,"[13, 11, 7]",two-tone,2,2,2,1.904372246224665,"[13, 11, 7]",1.904372246224665
263,"[13, 11, 6]",two-tone,2,2,2,1.7371232525369655,"[13, 11, 6]",1.7371232525369655
264,"[13, 11, 5]",two-tone,2,2,2,1.702889776018,"[13, 11, 5]",1.702889776018
265,"[13, 11, 4]",two-tone,2,2,2,1.7048645300375616,"[13, 11, 4]",1.7048645300375616
266,"[13, 11, 3]",two-tone,2,2,2,1.7297272883635195,"[13, 11, 3]",1.7297272883635195
267,"[13, 11, 2]",two-tone,2,2,2,1.7361119733345325,"[13, 11, 2]",1.7361119733345325
268,"[13, 11, 11]",two-tone,16,11,8,2.817207406893375,"[13, 11, 11]",2.817207406893375
269,"[13, 11, 10]",two-tone,1,1,1,3.2357570080569307,"[13, 11, 10]",3.2357570080569307
270,"[13, 10, 9]",two-tone,1,1,1,2.1325603799657453,"[13, 10, 9]",2.1325603799657453
271,"[13, 10, 8]",two-tone,10,7,5,1.3698753318404882,"[13, 10, 8]",1.3698753318404882
272,"[13, 10, 7]",two-tone,2,2,2,1.510222895890782,"[13, 10, 7]",1.510222895890782
273,"[13, 10, 6]",two-tone,2,2,2,1.9513524141926124,"[13, 10, 6]",1.9513524141926124
274,"[13, 10, 5]",two-tone,2,2,2,1.3066802635497132,"[13, 10, 5]",1.3066802635497132
275,"[13, 10, 4]",two-tone,2,2,2,1.336065509707066,"[13, 10, 4]",1.336065509707066
276,"[13, 10, 3]",two-tone,2,2,2,1.3657408460080929,"[13, 10, 3]",1.3657408460080929
277,"[13, 10, 2]",two-tone,2,2,2,1.3881338574378201,"[13, 10, 2]",1.3881338574378201
278,"[13, 10, 10]",two-tone,16,11,8,2.4069915102236945,"[13, 10, 10]",2.4069915102236945
279,"[12, 9, 9]",two-tone,16,11,8,1.9604123310977088,"[12, 9, 9]",1.9604123310977088
280,"[12, 9, 8]",two-tone,1,1,1,1.2873686871649022,"[12, 9, 8]",1.2873686871649022
281,"[12, 9, 7]",two-tone,1,1,1,1.2541367329310216,"[12, 9, 7]",1.2541367329310216
282,"[12, 9, 6]",two-tone,1,1,1,1.2650906091427467,"[12, 9, 6]",1.2650906091427467
283,"[12, 9, 5]",two-tone,2,2,2,1.5284169076504437,"[12, 9, 5]",1.5284169076504437
284,"[12, 9, 4]",two-tone,2,2,2,1.3095778547532642,"[12, 9, 4]",1.3095778547532642
285,"[12, 9, 3]",two-tone,2,2,2,1.3324455987907091,"[12, 9, 3]",1.3324455987907091
286,"[12, 9, 2]",two-tone,1,1,1,1.3440083106872829,"[12, 9, 2]",1.3440083106872829
287,"[12, 8, 8]",two-tone,15,10,7,1.1940009610631164,"[12, 8, 8]",1.1940009610631164
288,"[12, 8, 7]",two-tone,1,1,1,0.6725276244745857,"[12, 8, 7]",0.6725276244745857
289,"[12, 8, 6]",two-tone,1,1,1,0.6843884176892701,"[12, 8, 6]",0.6843884176892701
290,"[12, 8, 5]",two-tone,1,1,1,0.6844717251630583,"[12, 8, 5]",0.6844717251630583
291,"[12, 8, 4]",two-tone,2,2,2,0.7272829885013009,"[12, 8, 4]",0.7272829885013009
292,"[12, 8, 3]",two-tone,2,2,2,0.7464233667622023,"[12, 8, 3]",0.7464233667622023
293,"[12, 8, 2]",two-tone,1,1,1,0.7754331288678032,"[12, 8, 2]",0.7754331288678032
294,"[12, 7, 7]",two-tone,8,6,4,1.4002986716323376,"[12, 7, 7]",1.4002986716323376
295,"[12, 7, 6]",two-tone,1,1,1,1.1668996105262868,"[12, 7, 6]",1.1668996105262868
296,"[12, 7, 5]",two-tone,1,1,1,1.3557863327914734,"[12, 7, 5]",1.3557863327914734
297,"[12, 7, 4]",two-tone,1,1,1,0.8994448455892641,"[12, 7, 4]",0.8994448455892641
298,"[12, 7, 3]",two-tone,2,2,2,0.9165573056792392,"[12, 7, 3]",0.9165573056792392
299,"[12, 7, 2]",two-tone,3,2,2,0.9220074193101321,"[12, 7, 2]",0.9220074193101321
300,"[12, 6, 6]",two-tone,10,7,5,1.5157310430981474,"[12, 6, 6]",1.5157310430981474
301,"[12, 6, 5]",two-tone,1,1,1,1.3965338236601308,"[12, 6, 5]",1.3965338236601308
302,"[12, 6, 4]",two-tone,1,1,1,1.3871589612908861,"[12, 6, 4]",1.3871589612908861
303,"[12, 6, 3]",two-tone,1,1,1,0.9247530428221216,"[12, 6, 3]",0.9247530428221216
304,"[12, 6, 2]",two-tone,1,1,1,0.9280408357510678,"[12, 6, 2]",0.9280408357510678
