,flop,board_type,0b,1b,2b,profit
0,"[9, 8, 3]",two-tone,1,1,1,2.4106285599531616
1,"[9, 8, 3]",two-tone,2,2,2,3.3045361503512876
2,"[9, 8, 3]",two-tone,3,2,2,3.576154192271663
3,"[9, 8, 3]",two-tone,4,3,2,4.217006745199063
4,"[9, 8, 3]",two-tone,8,6,4,4.217829752224825
5,"[9, 8, 3]",two-tone,10,7,5,4.505452882435597
6,"[9, 8, 3]",two-tone,15,10,7,5.144911876580796
