,flop,board_type,0b,1b,2b,profit
0,"[8, 7, 7]",two-tone,1,1,1,5.693397613636364
1,"[8, 7, 7]",two-tone,2,2,2,5.697728577272728
2,"[8, 7, 7]",two-tone,8,6,4,5.708765890909092
3,"[8, 7, 7]",two-tone,10,7,5,5.716859959090909
