,flop,board_type,0b,1b,2b,profit
0,"[10, 10, 9]",two-tone,1,1,1,1.14602186974701
1,"[10, 10, 9]",two-tone,2,2,2,1.386282343090731
2,"[10, 10, 9]",two-tone,3,2,2,1.4952112126676338
3,"[10, 10, 9]",two-tone,4,3,2,1.6675093917557051
4,"[10, 10, 9]",two-tone,8,6,4,1.7965027950784307
5,"[10, 10, 9]",two-tone,10,7,5,1.8406770687983665
6,"[10, 10, 9]",two-tone,15,10,7,2.088489563708613
7,"[10, 10, 9]",two-tone,16,11,8,2.1527785897589364
