,flop,board_type,0b,1b,2b,profit
0,"[9, 7, 2]",two-tone,1,1,1,0.8714465876061971
1,"[9, 7, 2]",two-tone,2,2,2,0.9389818392303855
2,"[9, 7, 2]",two-tone,3,2,2,1.0726721879560224
3,"[9, 7, 2]",two-tone,4,3,2,1.1825242687156425
4,"[9, 7, 2]",two-tone,8,6,4,1.2979919649175413
5,"[9, 7, 2]",two-tone,10,7,5,1.5439085183408299
6,"[9, 7, 2]",two-tone,15,10,7,1.8854375541729136
7,"[9, 7, 2]",two-tone,16,11,8,1.9293847852073966
