,flop,board_type,0b,1b,2b,profit
0,"[10, 10, 2]",two-tone,1,1,1,-2.834490712300716
1,"[10, 10, 2]",two-tone,2,2,2,-2.834475181668305
2,"[10, 10, 2]",two-tone,8,6,4,-2.6803028186010303
