,flop,board_type,0b,1b,2b,profit
0,"[14, 9, 6]",two-tone,1,1,1,-5.479628268145122
1,"[14, 9, 6]",two-tone,2,2,2,-5.476869479054214
2,"[14, 9, 6]",two-tone,10,7,5,-5.237241936791286
